78.7059127516	103.2546477891        0.18        sameSKKSNull               NaN     NaN     NaN
75.6348601463	42.7336059383         0.18        sameSKSNull                NaN     NaN     NaN
79.6070055426	108.0397566873        0.18        sameSKKSNull               NaN     NaN     NaN
76.3725410997	43.3039712817         0.18        sameSKSNull                NaN     NaN     NaN
67.3254909031	66.6863628437         0.18        sameSKKSNull               NaN     NaN     NaN
64.9907043838	34.3207279307         0.18        sameSKSNull                NaN     NaN     NaN
60.9800454518	71.1531979413         0.18        sameSKKSNull               NaN     NaN     NaN
63.1743280983	43.6902440153         0.18        sameSKSNull                NaN     NaN     NaN
45.1238547187	-19.7646997997        0.18        sameSKKSNull               NaN     NaN     NaN
53.6351767061	-5.1473312201         0.18        sameSKSNull                NaN     NaN     NaN
62.5604174593	59.345484785          0.18        sameSKKSNull               NaN     NaN     NaN
64.096035778	30.051527936          0.18        sameSKSNull                NaN     NaN     NaN
51.967620392	57.93790124           0.18        sameSKKSSplit    -76.1129690945     1.66     NaN
56.0596147486	37.4294221094         0.18        sameSKSSplit     -84.1129690945     1.96     NaN
51.0908302036	60.5466940431         0.18        sameSKKSSplit     -47.7896267942    1.12     NaN
55.637285494	40.9343588467         0.18        sameSKSSplit     -57.7896267942     1.2      NaN
52.0226186236	60.9511686271         0.18        sameSKKSSplit      -29.9051393963   1.82     NaN
56.20992115	40.4537237608             0.18        sameSKSSplit      -33.9051393963    1.34     NaN
71.284915402	58.1794033808         0.18        sameSKKSSplit    -16.9662864762     2.04     NaN
66.6658202428	23.1672054506         0.18        sameSKSSplit     -12.9662864762     1.88     NaN
53.2905095415	59.4176255011         0.18        sameSKKSNull               NaN     NaN     NaN
57.6143038743	38.3113600456         0.18        sameSKSNull                NaN     NaN     NaN
41.662234755	-21.5740922975        0.18        sameSKKSNull               NaN     NaN     NaN
50.285939284	-8.5414329225         0.18        sameSKSNull                NaN     NaN     NaN
52.0966867628	-20.6625339406        0.18        sameSKKSSplit    -66.1217578013     0.64     NaN
60.4602161475	-2.0953201485         0.18        sameSKSSplit     -68.1217578013     0.9      NaN
55.8760873662	74.971947648          0.18        sameSKKSNull               NaN     NaN     NaN
62.4414568769	54.5116516868         0.18        sameSKSNull                NaN     NaN     NaN
65.1587689063	65.7716296675         0.18        sameSKKSSplit    86.8295675678      0.74     NaN
62.9753076213	35.8497366502         0.18        sameSKSSplit     -73.1704324322     1.52     NaN
71.9664109448	69.0750064534         0.18        sameSKKSNull               NaN     NaN     NaN
69.2091704822	29.8288685346         0.18        sameSKSNull                NaN     NaN     NaN
56.8410082958	76.962340217          0.18        sameSKKSNull               NaN     NaN     NaN
64.1526508671	56.9287920684         0.18        sameSKSNull                NaN     NaN     NaN
68.8218618983	92.9624316237         0.18        sameSKKSNull               NaN     NaN     NaN
71.8942371747	54.5848776607         0.18        sameSKSNull                NaN     NaN     NaN
57.7336007016	78.0625045321         0.18        sameSKKSNull               NaN     NaN     NaN
64.8180147465	56.9174306361         0.18        sameSKSNull                NaN     NaN     NaN
43.5958923367	-19.3507483798        0.18        sameSKKSNull               NaN     NaN     NaN
51.9583492604	-4.4372797873         0.18        sameSKSNull                NaN     NaN     NaN
42.413284868	-19.6744977421        0.23       sameSKKSNull                NaN     NaN     NaN
50.8486421986	-5.9932261606         0.18        sameSKSNull                NaN     NaN     NaN
80.172638953	87.2831032068         0.18        sameSKKSSplit    81.3946683802      1.56     NaN
73.4529083378	34.3070566724         0.18        sameSKSSplit     75.3946683802      1.86     NaN
74.0037014557	90.8628448249         0.18        sameSKKSNull               NaN     NaN     NaN
72.5904476771	43.7305234916         0.18        sameSKSNull                NaN     NaN     NaN
46.5745055817	-20.9387366893        0.18        sameSKKSNull               NaN     NaN     NaN
55.121307768	-5.1780828804         0.18        sameSKSNull                NaN     NaN     NaN
74.2080187765	71.0944984898         0.18        sameSKKSSplit    73.4855476801      0.9      NaN
67.2471522586	36.6033668113         0.18        sameSKSSplit      71.4855476801     1.3      NaN
64.3393551692	83.1507671714         0.18        sameSKKSNull               NaN     NaN     NaN
65.74373052	52.4469675635             0.18        sameSKSNull                NaN     NaN     NaN
51.0491406863	73.6687230748         0.18        sameSKKSSplit    64.0803708665      1        NaN
57.6872092739	56.6205526877         0.18        sameSKSSplit     40.0803708665      0.9      NaN
53.234056081	-23.2244260557        0.18        sameSKKSNull               NaN     NaN     NaN
59.3486351516	-3.6450207507         0.18        sameSKSNull                NaN     NaN     NaN
45.2386804125	-19.6312092178        0.18        sameSKKSNull               NaN     NaN     NaN
53.741540438	-4.9263314098         0.18        sameSKSNull                NaN     NaN     NaN
43.6733422957	-20.9158558971        0.18        sameSKKSNull               NaN     NaN     NaN
52.2303178574	-6.2691373799         0.18        sameSKSNull                NaN     NaN     NaN
45.7055551318	-18.9699619134        0.18        sameSKKSNull               NaN     NaN     NaN
54.2631427722	-3.8592032448         0.18        sameSKSNull                NaN     NaN     NaN
46.8923976464	-19.1253808423        0.18        sameSKKSSplit     -78.9154471537    0.76     NaN
55.185949074	-2.8944502118         0.18        sameSKSSplit     -56.9154471537     0.78     NaN
46.0621469516	-18.965942172         0.18        sameSKKSNull               NaN     NaN     NaN
54.6046059587	-3.7116336027         0.18        sameSKSNull                NaN     NaN     NaN
45.9555916125	-19.3713243283        0.18        sameSKKSNull               NaN     NaN     NaN
54.437416354	-4.3257330173         0.18        sameSKSNull                NaN     NaN     NaN
65.7935832235	62.0664027746         0.18        sameSKKSNull               NaN     NaN     NaN
63.0781946104	31.5591990955         0.18        sameSKSNull                NaN     NaN     NaN
42.8399271914	-20.3620983389        0.18        sameSKKSNull               NaN     NaN     NaN
51.331803211	-5.887754455          0.18        sameSKSNull                NaN     NaN     NaN
41.6581058484	-20.6559317768        0.18        sameSKKSNull               NaN     NaN     NaN
50.1770448176	-7.4311084746         0.18        sameSKSNull                NaN     NaN     NaN
68.7864207026	60.6265907863         0.18        sameSKKSNull               NaN     NaN     NaN
63.224133677	30.5706212579         0.18        sameSKSNull                NaN     NaN     NaN
44.767807617	-16.8449544782        0.18        sameSKKSSplit     -57.2977684557    0.76     NaN
52.774460463	-1.113467968          0.18        sameSKSSplit     -63.2977684557     0.94     NaN
64.8242372882	68.2333299252         0.18        sameSKKSSplit    76.2486998622      1.12     NaN
63.1778119219	38.3427064471         0.18        sameSKSSplit     -75.7513001378     1.26     NaN
46.0238370616	-19.0759945552        0.18        sameSKKSNull               NaN     NaN     NaN
54.4685380328	-3.9384591389         0.18        sameSKSNull                NaN     NaN     NaN
57.0274452872	-27.4596533016        0.18        sameSKKSNull               NaN     NaN     NaN
66.2103510436	-7.6407321794         0.18        sameSKSNull                NaN     NaN     NaN
51.3856181321	4.2211799421          0.18        sameSKKSNull               NaN     NaN     NaN
63.738411645	13.3180671593         0.18        sameSKSNull                NaN     NaN     NaN
55.9351521979	-28.5251243353        0.18        sameSKKSNull               NaN     NaN     NaN
65.0846561568	-10.9024148368        0.18        sameSKSNull                NaN     NaN     NaN
69.5706098018	105.316174092         0.18        sameSKKSSplit    14.7408473381      1.14     NaN
74.6880234001	65.2118886406         0.18        sameSKSSplit     24.7408473381      1.52     NaN
57.8977894278	-26.9056994857        0.18        sameSKKSNull               NaN     NaN     NaN
66.9150889368	-5.6545685657         0.18        sameSKSNull                NaN     NaN     NaN
68.9846763649	105.7297131145        0.18        sameSKKSSplit    3.5227363383       1.32     NaN
74.4485635356	68.221228854          0.18        sameSKSSplit     17.5227363383      1.32     NaN
74.6711980796	109.1598727268        0.18        sameSKKSNull               NaN     NaN     NaN
76.5864759149	54.092554312          0.18        sameSKSNull                NaN     NaN     NaN
80.2732839702	117.095516737         0.18        sameSKKSNull               NaN     NaN     NaN
77.9992727212	43.3511922742         0.18        sameSKSNull                NaN     NaN     NaN
53.3720028188	-22.6285150276        0.18        sameSKKSNull               NaN     NaN     NaN
61.9760521149	-3.7004804765         0.18        sameSKSNull                NaN     NaN     NaN
51.9760159871	-22.4514524502        0.18        sameSKKSNull               NaN     NaN     NaN
60.885501699	-5.2586934054         0.18        sameSKSNull                NaN     NaN     NaN
48.408089656	-21.6403222913        0.18        sameSKKSNull               NaN     NaN     NaN
57.0015435051	-5.2681691235         0.18        sameSKSNull                NaN     NaN     NaN
47.0709184472	-21.7439182945        0.18        sameSKKSNull               NaN     NaN     NaN
55.8745596077	-6.7740261885         0.18        sameSKSNull                NaN     NaN     NaN
55.331741919	-24.4687943814        0.18        sameSKKSNull               NaN     NaN     NaN
64.0991235258	-5.0738629795         0.18        sameSKSNull                NaN     NaN     NaN
56.0909884561	-23.7257200424        0.18        sameSKKSNull               NaN     NaN     NaN
64.7116361969	-3.1813449257         0.18        sameSKSNull                NaN     NaN     NaN
67.3584510796	67.9241310494         0.18        sameSKKSNull               NaN     NaN     NaN
65.9151271635	34.8169089942         0.18        sameSKSNull                NaN     NaN     NaN
58.9465287058	66.0938663476         0.18        sameSKKSNull               NaN     NaN     NaN
62.1785051988	40.4223007582         0.18        sameSKSNull                NaN     NaN     NaN
79.0807640999	65.1225150933         0.18        sameSKKSNull               NaN     NaN     NaN
69.9873903031	27.6490925251         0.18        sameSKSNull                NaN     NaN     NaN
56.3427324618	-21.6163299177        0.18        sameSKKSNull               NaN     NaN     NaN
62.0725464368	0.4566012826          0.18        sameSKSNull                NaN     NaN     NaN
54.8564302347	-16.9701172939        0.18        sameSKKSNull               NaN     NaN     NaN
61.2185157295	4.7304303049          0.18        sameSKSNull                NaN     NaN     NaN
60.4740783605	88.1741964976         0.18        sameSKKSSplit    23.2586212108      1.1      NaN
64.6287556789	61.5034683234         0.18        sameSKSSplit     13.2586212108      1.6      NaN
54.4561190403	-16.9952930729        0.18        sameSKKSNull               NaN     NaN     NaN
60.947477038	4.1264470549          0.18        sameSKSNull                NaN     NaN     NaN
62.8181018472	90.6044473791         0.18        sameSKKSSplit    29.3299977459      1.6      NaN
65.9918886603	61.6298445714         0.18        sameSKSSplit     17.3299977459      1.3      NaN
52.6654106523	-14.9453736601        0.18        sameSKKSNull               NaN     NaN     NaN
59.7679785104	4.2687560601          0.18        sameSKSNull                NaN     NaN     NaN
67.9170738697	87.0663147518         0.18        sameSKKSSplit    23.0806237232      1.9      NaN
67.4561598025	51.7575433907         0.18        sameSKSSplit     11.0806237232      0.7      NaN
67.8771748118	87.0111466694         0.18        sameSKKSSplit    15.193404359       1.5      NaN
67.4351720786	51.7488222677         0.18        sameSKSSplit      15.193404359      1        NaN
63.043807206	90.4421738718         0.18        sameSKKSSplit    16.9463135808      1.54     NaN
66.0808110523	61.1928563857         0.18        sameSKSSplit     14.9463135808      1.46     NaN
53.0042103626	-12.363943805         0.18        sameSKKSNull               NaN     NaN     NaN
60.1797235508	7.9104606744          0.18        sameSKSNull                NaN     NaN     NaN
67.9425933862	87.0909663294         0.18        sameSKKSSplit    11.0111035064      1.26     NaN
67.4683270368	51.7567243693         0.18        sameSKSSplit     3.0111035064       0.9      NaN
71.7298714538	81.0136313236         0.18        sameSKKSSplit    1.5200194078       0.74     NaN
67.6474275563	44.502118515          0.18        sameSKSSplit     -12.4799805922     0.96     NaN
62.9725417237	90.5061389598         0.18        sameSKKSSplit    7.0621842462       2.1      NaN
66.0546052685	60.9616609497         0.18        sameSKSSplit     23.0621842462      1.52     NaN
53.8763809699	-24.0861276779        0.18        sameSKKSNull               NaN     NaN     NaN
60.053822582	-4.2918173164         0.18        sameSKSNull                NaN     NaN     NaN
50.1263755537	-14.9564497507        0.18        sameSKKSNull               NaN     NaN     NaN
57.9632538708	2.8174546773          0.18        sameSKSNull                NaN     NaN     NaN
55.286513201	78.5723346595         0.18        sameSKKSSplit    34.3635533406      1.2      NaN
60.9848506018	57.6222977121         0.18        sameSKSSplit       24.3635533406    1        NaN
52.98755991	-22.7825919496        0.18        sameSKKSNull               NaN     NaN     NaN
59.416224102	-3.9166417805         0.18        sameSKSNull                NaN     NaN     NaN
50.1877825026	-14.945789278         0.18        sameSKKSNull               NaN     NaN     NaN
58.0062014637	2.8854612892          0.18        sameSKSNull                NaN     NaN     NaN
64.6392549453	84.8404345978         0.18        sameSKKSSplit    2.3620019179       1.2      NaN
66.3438915529	53.5478270289         0.18        sameSKSSplit     -5.6379980821      0.9      NaN
49.6925013192	-16.0390288428        0.18        discSKKSSplit    41.7910208347     0.8      0.779935816
57.7173026959	1.3585811552          0.18        discSKSNull               NaN     NaN     0.779935816
51.9360597477	-20.692401166         0.18        sameSKKSNull               NaN     NaN     NaN
59.0064806924	-1.6070590507         0.18        sameSKSNull                NaN     NaN     NaN
52.4823641038	-23.8574609498        0.18        sameSKKSNull               NaN     NaN     NaN
59.0714516457	-5.5496576428         0.18        sameSKSNull                NaN     NaN     NaN
70.3074574857	75.0097652248         0.18        sameSKKSSplit    -75.8694095446     1        NaN
66.9153107219	39.2628377967         0.18        sameSKSSplit     76.1305904554      1.2      NaN
75.3724671502	71.2929880624         0.18        sameSKKSSplit    75.556060265       0.8      NaN
68.1630570306	35.3305751745         0.18        sameSKSSplit     77.556060265       1.1      NaN
52.6578920615	-21.892575579         0.18        sameSKKSNull               NaN     NaN     NaN
59.4469081745	-2.2481617414         0.18        sameSKSNull                NaN     NaN     NaN
75.6787695105	71.2093406744         0.18        sameSKKSSplit     74.6954181796     0.7      NaN
68.256316787	35.1511507563         0.18        sameSKSSplit     76.6954181796      1.4      NaN
70.1094673558	78.9851483442         0.18        sameSKKSNull               NaN     NaN     NaN
67.5462176582	42.3553575643         0.18        sameSKSNull                NaN     NaN     NaN
65.2323713412	83.7556752029         0.18        sameSKKSSplit    21.0421785117      1.4      NaN
66.6456525471	51.5776698427         0.18        sameSKSSplit     -2.9578214883      0.8      NaN
57.3317111391	-24.5426041058        0.18        sameSKKSNull               NaN     NaN     NaN
66.0688289237	-3.5311123643         0.18        sameSKSNull                NaN     NaN     NaN
68.2809271028	104.4863114565        0.18        sameSKKSNull               NaN     NaN     NaN
73.3409920969	67.3201989922         0.18        sameSKSNull                NaN     NaN     NaN
58.2179586385	-23.7695734755        0.18        sameSKKSNull               NaN     NaN     NaN
66.6964853723	-1.4676489006         0.18        sameSKSNull                NaN     NaN     NaN
56.7259784683	-23.3271130027        0.18        sameSKKSNull               NaN     NaN     NaN
65.656878982	-3.1207344638         0.18        sameSKSNull                NaN     NaN     NaN
73.0558411322	100.7910851912        0.18        sameSKKSNull               NaN     NaN     NaN
74.9445663962	51.8248523916         0.18        sameSKSNull                NaN     NaN     NaN
75.5469978435	100.7005708531        0.18        sameSKKSNull               NaN     NaN     NaN
75.421601585	46.0786935511         0.18        sameSKSNull                NaN     NaN     NaN
70.3804592199	99.0870878134         0.18        sameSKKSNull               NaN     NaN     NaN
73.9649499848	57.0342887877         0.18        sameSKSNull                NaN     NaN     NaN
69.8055554027	99.8276422755         0.18        sameSKKSSplit     -0.986578403      1.3      NaN
73.850621689	59.8870912018         0.18        sameSKSSplit     -2.986578403       1.2      NaN
50.9375152765	56.6299521151         0.18        sameSKKSSplit    27.3069565667      1        NaN
56.9921247434	38.553110778          0.18        sameSKSSplit     27.3069565667      1        NaN
70.1129052011	62.6468171873         0.18        sameSKKSNull               NaN     NaN     NaN
66.5172877878	27.8049349082         0.18        sameSKSNull                NaN     NaN     NaN
73.4108410069	97.0944864954         0.18        sameSKKSNull               NaN     NaN     NaN
74.2741113492	48.0051282533         0.18        sameSKSNull                NaN     NaN     NaN
69.8700692597	96.9968066969         0.18        sameSKKSNull               NaN     NaN     NaN
73.291742	56.848401521          0.18        sameSKSNull                NaN     NaN     NaN
57.7737743003	-27.0237898149        0.18        sameSKKSNull               NaN     NaN     NaN
64.4390374656	-4.9172241622         0.18        sameSKSNull                NaN     NaN     NaN
55.3974239074	-17.7707239306        0.18        sameSKKSNull               NaN     NaN     NaN
63.1264293555	3.4009990111          0.18        sameSKSNull                NaN     NaN     NaN
55.8799495621	-20.6685213368        0.18        sameSKKSNull               NaN     NaN     NaN
63.3332887718	0.5980272562          0.18        sameSKSNull                NaN     NaN     NaN
55.3833639207	-17.9675592991        0.18        sameSKKSNull               NaN     NaN     NaN
63.0928273077	3.0844785957          0.18        sameSKSNull                NaN     NaN     NaN
74.9574407914	89.7051519585         0.18        sameSKKSNull               NaN     NaN     NaN
71.3059378804	45.0813767117         0.18        sameSKSNull                NaN     NaN     NaN
57.3404558828	-23.4475345179        0.18        sameSKKSNull               NaN     NaN     NaN
64.2525846705	-0.7138283628         0.18        sameSKSNull                NaN     NaN     NaN
76.4624101042	92.9382220473         0.18        sameSKKSNull               NaN     NaN     NaN
72.1467560062	45.3532893654         0.18        sameSKSNull                NaN     NaN     NaN
69.0195261663	87.8140666272         0.18        sameSKKSNull               NaN     NaN     NaN
70.6680668793	50.0331667943         0.18        sameSKSNull                NaN     NaN     NaN
84.4609642978	88.7464621141         0.18        sameSKKSNull               NaN     NaN     NaN
75.7324226421	21.9769049361         0.18        sameSKSNull                NaN     NaN     NaN
84.7575332216	89.9762050904         0.18        sameSKKSNull               NaN     NaN     NaN
75.8020233803	21.5908464213         0.18        sameSKSNull                NaN     NaN     NaN
51.4460707507	57.8682503814         0.18        sameSKKSSplit    -69.63212621       0.86     NaN
55.5375078112	37.6290106329         0.18        sameSKSSplit     -35.63212621       0.9      NaN
69.9370370803	102.1517647063        0.18        sameSKKSSplit    7.8201505977       0.9      NaN
71.9731450236	61.3100338931         0.18        sameSKSSplit     -4.1798494023      1.3      NaN
69.4720015566	103.4285940756        0.18        sameSKKSSplit    2.315500734        1        NaN
71.9836041705	63.140024425          0.18        sameSKSSplit     10.315500734       1        NaN
64.1499468253	103.0189962563        0.18        sameSKKSSplit     6.9205309376      1.4      NaN
69.633648116	73.9119781155         0.18        sameSKSSplit     6.9205309376       1.2      NaN
69.5180201455	103.5696900852        0.18        sameSKKSSplit    -7.8443047854      1.3      NaN
72.0160170747	63.2021010287         0.18        sameSKSSplit     14.1556952146      1        NaN
53.6928438415	73.847780156          0.18        sameSKKSSplit    47.6301480035      1.1      NaN
59.0750081521	53.6488829152         0.18        sameSKSSplit     27.6301480035      0.9      NaN
50.1628981198	-19.1005204564        0.18        sameSKKSNull               NaN     NaN     NaN
57.0025166369	-0.6940373981         0.18        sameSKSNull                NaN     NaN     NaN
49.3006189308	-18.0329297269        0.18        sameSKKSNull               NaN     NaN     NaN
56.4627444855	-0.3062226038         0.18        sameSKSNull                NaN     NaN     NaN
53.4161244387	73.496254687          0.18        sameSKKSSplit    32.3916881828      0.8      NaN
58.8915717308	53.5304796719         0.18        sameSKSSplit     26.3916881828      0.8      NaN
50.7840037902	71.2638229574         0.18        sameSKKSSplit    44.7984144631      1.1      NaN
57.0564570279	53.7833798339         0.18        sameSKSSplit     36.7984144631      0.6      NaN
47.8275979895	-14.7303537316        0.18        sameSKKSNull               NaN     NaN     NaN
55.6732849812	2.0473799004          0.18        sameSKSNull                NaN     NaN     NaN
71.5263072093	87.8381400159         0.18        sameSKKSNull               NaN     NaN     NaN
72.6035607046	44.8392115928         0.18        sameSKSNull                NaN     NaN     NaN
77.1683839771	84.066140287          0.18        sameSKKSNull               NaN     NaN     NaN
73.2787971455	32.3268145413         0.18        sameSKSNull                NaN     NaN     NaN
80.7824479291	77.3758067239         0.18        sameSKKSSplit    64.5634528493      1.2      NaN
72.6972674554	29.0408007137         0.18        sameSKSSplit     60.5634528493      0.98     NaN
56.3150820525	84.6236243599         0.18        sameSKKSSplit    27.3376179536      0.9      NaN
63.2900461373	64.5247546671         0.18        sameSKSSplit      37.3376179536     1        NaN
54.988549039	-18.1460015551        0.18        sameSKKSNull               NaN     NaN     NaN
62.7990816848	2.5561197885          0.18        sameSKSNull                NaN     NaN     NaN
55.5075220455	-21.034056587         0.18        sameSKKSNull               NaN     NaN     NaN
63.0314425685	-0.1525441055         0.18        sameSKSNull                NaN     NaN     NaN
53.5307133746	-13.2191850972        0.18        sameSKKSNull               NaN     NaN     NaN
61.9614727547	5.7970610624          0.18        sameSKSNull                NaN     NaN     NaN
76.4775465848	91.1751087311         0.18        sameSKKSNull               NaN     NaN     NaN
71.9826084964	44.0954653345         0.18        sameSKSNull                NaN     NaN     NaN
76.7621490649	91.6751045308         0.18        sameSKKSNull               NaN     NaN     NaN
72.1015902173	43.974474083          0.18        sameSKSNull                NaN     NaN     NaN
71.075416588	91.2731935637         0.18        sameSKKSNull               NaN     NaN     NaN
70.6415959429	49.9846625444         0.18        sameSKSNull                NaN     NaN     NaN
53.9801658028	81.2304264299         0.18        sameSKKSSplit     31.8761906221     0.8      NaN
61.462145817	63.8772352764         0.18        sameSKSSplit     23.8761906221      1.2      NaN
65.5050739228	95.4049633415         0.18        sameSKKSSplit    -0.0419933637      1.7      NaN
69.2997875913	63.233399606          0.18        sameSKSSplit     3.9580066363       0.7      NaN
46.2037355433	-14.0172314692        0.18        sameSKKSNull               NaN     NaN     NaN
53.9710035752	2.1560708618          0.18        sameSKSNull                NaN     NaN     NaN
48.6739259609	-18.2021225598        0.18        sameSKKSNull               NaN     NaN     NaN
55.3897691444	-0.3633423692         0.18        sameSKSNull                NaN     NaN     NaN
49.4709145613	-19.2125180397        0.18        sameSKKSNull               NaN     NaN     NaN
55.8608202079	-0.8716484274         0.18        sameSKSNull                NaN     NaN     NaN
46.3038384484	-13.5247259975        0.18        sameSKKSNull               NaN     NaN     NaN
54.1197239154	2.8602728918          0.18        sameSKSNull                NaN     NaN     NaN
81.5971939974	68.2682822608         0.18        sameSKKSSplit    77.0848610375      0.98     NaN
72.2210000554	24.27999457           0.18        sameSKSSplit     77.0848610375      1.02     NaN
81.9759071015	71.8068094278         0.18        sameSKKSSplit    64.9810087742      0.96     NaN
72.8377547059	24.6665758647         0.18        sameSKSSplit      48.9810087742     1.12     NaN
72.043403858	93.4164664674         0.18        sameSKKSNull               NaN     NaN     NaN
73.9418157678	47.5902607018         0.18        sameSKSNull                NaN     NaN     NaN
70.4056289959	67.3057606781         0.18        sameSKKSNull               NaN     NaN     NaN
67.628812718	30.845671002          0.18        sameSKSNull                NaN     NaN     NaN
44.2501477039	-21.80250904          0.18        sameSKKSNull               NaN     NaN     NaN
52.9181568458	-7.1209400015         0.18        sameSKSNull                NaN     NaN     NaN
60.5546697891	65.6103026844         0.18        sameSKKSNull               NaN     NaN     NaN
63.5642001967	38.4552985143         0.18        sameSKSNull                NaN     NaN     NaN
59.160000571	64.4103345805         0.18        sameSKKSNull               NaN     NaN     NaN
62.7775146638	38.8224520322         0.18        sameSKSNull                NaN     NaN     NaN
43.5881432789	-21.343674834         0.18        sameSKKSNull               NaN     NaN     NaN
53.278888167	-8.6987398215         0.18        sameSKSNull                NaN     NaN     NaN
60.7508814792	65.1664153971         0.18        sameSKKSNull               NaN     NaN     NaN
63.6541726092	37.7825840025         0.18        sameSKSNull                NaN     NaN     NaN
43.5912760911	-21.3542792176        0.18        sameSKKSNull               NaN     NaN     NaN
53.2899377488	-8.6897201501         0.18        sameSKSNull                NaN     NaN     NaN
64.4108027829	67.877256433          0.18        sameSKKSNull               NaN     NaN     NaN
65.5715507441	36.7893529298         0.18        sameSKSNull                NaN     NaN     NaN
45.5337103122	-24.9210998608        0.18        sameSKKSNull               NaN     NaN     NaN
54.6075937284	-10.3741987637        0.18        sameSKSNull                NaN     NaN     NaN
43.8303738358	-21.5035919851        0.18        sameSKKSNull               NaN     NaN     NaN
53.5503731435	-8.7944291511         0.18        sameSKSNull                NaN     NaN     NaN
39.1203546376	-0.915454238          0.18        sameSKKSNull               NaN     NaN     NaN
51.8925012312	4.3382035837          0.18        sameSKSNull                NaN     NaN     NaN
45.7640437178	-25.0980989006        0.18        sameSKKSNull               NaN     NaN     NaN
54.8578713777	-10.5077836429        0.18        sameSKSNull                NaN     NaN     NaN
70.7469713638	68.3685569572         0.18        sameSKKSNull               NaN     NaN     NaN
68.1109234613	31.1754279449         0.18        sameSKSNull                NaN     NaN     NaN
45.8984334351	-24.6414592338        0.18        sameSKKSNull               NaN     NaN     NaN
54.9225069042	-9.9286862109         0.18        sameSKSNull                NaN     NaN     NaN
60.4265407555	66.0549154988         0.18        sameSKKSNull               NaN     NaN     NaN
63.53586269	39.0619176248         0.18        sameSKSNull                NaN     NaN     NaN
58.8440282223	64.1196187713         0.18        sameSKKSNull               NaN     NaN     NaN
62.4259629304	38.7829686282         0.18        sameSKSNull                NaN     NaN     NaN
81.9161148706	92.2583132133         0.18        sameSKKSSplit    55.8710586035      1.12     NaN
75.0605711692	30.7290155328         0.18        sameSKSSplit     57.8710586035      0.86     NaN
75.9009883969	94.4106406663         0.18        sameSKKSNull               NaN     NaN     NaN
74.4209148778	41.182378257          0.18        sameSKSNull                NaN     NaN     NaN
70.2340808169	95.3313845548         0.18        sameSKKSNull               NaN     NaN     NaN
73.2206507011	54.4859763548         0.18        sameSKSNull                NaN     NaN     NaN
57.6191780053	69.0238679214         0.18        sameSKKSSplit    -76.60977251       1        NaN
63.1037605495	45.9709534917         0.18        sameSKSSplit     -48.60977251       0.78     NaN
70.2445647404	78.7597313946         0.18        sameSKKSNull               NaN     NaN     NaN
69.7450167934	39.8838796356         0.18        sameSKSNull                NaN     NaN     NaN
44.636180846	-21.2250934774        0.18        sameSKKSNull               NaN     NaN     NaN
53.2477586542	-6.7486423749         0.18        sameSKSNull                NaN     NaN     NaN
