-59.4	51.0	1.0
-59.993599679984	51.402000100005	16.03973585295166
-59.78719935996799	52.00400020001	19.385442546294193
-60.080799039952	55.806000300015	22.256440750177806
-59.674398719936	54.10800040002	3.573913568398038
-60.36799839992	56.310000500025	37.42740125029634
-59.86159807990399	52.41200060003	27.860870352597058
-60.75519775988799	51.614000700035	7.0
-59.848797439871994	56.516000800040004	49.03079983957228
-59.24239711985599	54.818000900045	3.553854552695608
-59.135996799839994	56.82000100005	49.81868578794076
-59.82959647982399	55.422001100055	33.310479541708794
-59.22319615980799	52.12400120006001	34.18242294552891
-59.91679583979199	55.22600130006501	37.366930367474026
-60.11039551977599	50.52800140007	40.649772734161466
-60.50399519975999	54.530001500075	4.890819097206439
-59.29759487974398	54.43200160008	20.534238435455222
-60.49119455972799	50.73400170008501	31.398720186350435
-59.48479423971199	56.83600180009	23.208506921567245
-59.07839391969599	53.038001900095004	2.7549812060815366
-59.67199359967998	53.240002000100006	51.06210859271549
-60.66559327966398	55.142002100105	5.914759899057303
-60.65919295964798	56.944002200110006	13.300353927006245
-60.35279263963198	52.14600230011501	6.099758844224814
-60.34639231961598	51.548002400120005	31.24238538591482
-59.63999199959998	53.950002500125	20.993396323791497
-60.533591679583985	53.05200260013001	26.728583048645977
-59.02719135956798	54.854002700135005	8.783846600165916
-59.82079103955198	50.856002800140004	15.017394978786268
-58.91439071953598	55.358002900145	47.75194349779921
-60.10799039951997	56.660003000150006	42.70019646758828
-59.60159007950397	54.26200310015501	13.856869683174557
-60.49518975948798	53.06400320016001	35.61389252435444
-58.88878943947198	53.866003300165005	18.311283147404776
-60.08238911945597	51.06800340017001	41.78330507416128
-60.27598879943997	56.370003500175	31.042767704927364
-59.469588479423976	55.47200360018001	53.71101696981252
-60.46318815940797	55.47400370018501	43.998677469952014
-60.45678783939197	50.47600380019001	7.643816284206153
-60.05038751937597	51.17800390019501	47.668316139817854
-60.14398719935997	56.48000400020001	51.27474315176304
-59.33758687934397	51.98200410020501	14.45661173055712
