611.500000000000	-50.3888888888889
611.611111111111	-50.5000000000000
611.500000000000	-50.6111111111111
610.611111111111	-51.5000000000000
610.500000000000	-51.7000000000000
609.500000000000	-51.7000000000000
608.700000000000	-52.5000000000000
608.700000000000	-53.5000000000000
609.500000000000	-54.3000000000000
609.611111111111	-54.5000000000000
609.500000000000	-54.6111111111111
608.500000000000	-54.6111111111111
607.500000000000	-54.6111111111111
606.611111111111	-55.5000000000000
606.611111111111	-56.5000000000000
606.500000000000	-56.6111111111111
605.500000000000	-56.6111111111111
604.500000000000	-56.6111111111111
603.500000000000	-56.6111111111111
603.388888888889	-56.5000000000000
602.500000000000	-55.6111111111111
601.500000000000	-55.6111111111111
600.500000000000	-55.6111111111111
599.500000000000	-55.7000000000000
599.300000000000	-55.5000000000000
599.500000000000	-55.3000000000000
600.300000000000	-54.5000000000000
599.500000000000	-53.7000000000000
598.500000000000	-53.7000000000000
597.500000000000	-53.7000000000000
596.500000000000	-53.7000000000000
596.300000000000	-53.5000000000000
595.500000000000	-52.7000000000000
594.500000000000	-52.7000000000000
593.500000000000	-52.7000000000000
593.423076923077	-52.5000000000000
593.300000000000	-51.5000000000000
593.300000000000	-50.5000000000000
592.500000000000	-49.7000000000000
591.500000000000	-49.7000000000000
590.500000000000	-49.7000000000000
590.388888888889	-49.5000000000000
589.500000000000	-48.6111111111111
589.388888888889	-48.5000000000000
589.500000000000	-48.3888888888889
590.388888888889	-47.5000000000000
589.500000000000	-46.6111111111111
589.388888888889	-46.5000000000000
589.500000000000	-46.3888888888889
590.388888888889	-45.5000000000000
590.388888888889	-44.5000000000000
589.500000000000	-43.6111111111111
588.500000000000	-43.6111111111111
587.500000000000	-43.6111111111111
587.388888888889	-43.5000000000000
587.388888888889	-42.5000000000000
587.500000000000	-42.3888888888889
588.500000000000	-42.3888888888889
589.500000000000	-42.3888888888889
590.500000000000	-42.3000000000000
591.500000000000	-42.3000000000000
592.500000000000	-42.3000000000000
593.300000000000	-41.5000000000000
593.500000000000	-41.3000000000000
594.500000000000	-41.3000000000000
595.500000000000	-41.3000000000000
595.700000000000	-41.5000000000000
596.500000000000	-42.3000000000000
597.500000000000	-42.3000000000000
598.500000000000	-42.3000000000000
599.500000000000	-42
600.500000000000	-42
601.300000000000	-41.5000000000000
601.500000000000	-41.3000000000000
602.500000000000	-41.3000000000000
603.300000000000	-40.5000000000000
603.300000000000	-39.5000000000000
603.500000000000	-39.4230769230769
604.500000000000	-39.4230769230769
605.500000000000	-39.4230769230769
605.576923076923	-39.5000000000000
605.611111111111	-40.5000000000000
605.611111111111	-41.5000000000000
605.700000000000	-42.5000000000000
606	-43.5000000000000
606.500000000000	-44
607.500000000000	-44
608.500000000000	-44
609.500000000000	-44.1666666666667
609.833333333333	-44.5000000000000
609.500000000000	-44.8333333333333
608.833333333333	-45.5000000000000
609.500000000000	-46.1666666666667
610	-46.5000000000000
610	-47.5000000000000
610.500000000000	-48
610.833333333333	-48.5000000000000
610.833333333333	-49.5000000000000
611.500000000000	-50.3888888888889
