599.500000000000	-36.3000000000000
599.611111111111	-36.5000000000000
599.700000000000	-37.5000000000000
599.500000000000	-37.7000000000000
598.500000000000	-37.7000000000000
597.500000000000	-37.7000000000000
596.500000000000	-37.7000000000000
595.700000000000	-38.5000000000000
595.500000000000	-38.7000000000000
594.500000000000	-38.7000000000000
593.500000000000	-38.7000000000000
593.300000000000	-38.5000000000000
593.388888888889	-37.5000000000000
593.388888888889	-36.5000000000000
593.388888888889	-35.5000000000000
593.500000000000	-35.3888888888889
594.500000000000	-35.3888888888889
595.500000000000	-35.3888888888889
596.388888888889	-34.5000000000000
596.500000000000	-34.3000000000000
597.500000000000	-34.3000000000000
597.700000000000	-34.5000000000000
597.700000000000	-35.5000000000000
598.500000000000	-36.3000000000000
599.500000000000	-36.3000000000000
