634.500000000000	-15.3000000000000
634.700000000000	-15.5000000000000
634.700000000000	-16.5000000000000
634.500000000000	-16.7000000000000
633.700000000000	-17.5000000000000
633.700000000000	-18.5000000000000
634.500000000000	-19.3000000000000
634.576923076923	-19.5000000000000
634.576923076923	-20.5000000000000
634.500000000000	-20.6111111111111
633.611111111111	-21.5000000000000
633.833333333333	-22.5000000000000
633.833333333333	-23.5000000000000
633.500000000000	-24
633	-24.5000000000000
633	-25.5000000000000
632.500000000000	-26
632	-26.5000000000000
632	-27.5000000000000
631.500000000000	-28
631	-28.5000000000000
631	-29.5000000000000
630.500000000000	-30
629.500000000000	-30
629	-30.5000000000000
629	-31.5000000000000
628.500000000000	-32
628	-32.5000000000000
628	-33.5000000000000
627.500000000000	-34
626.500000000000	-34
625.500000000000	-34
624.500000000000	-34
623.500000000000	-34
622.500000000000	-34
621.500000000000	-34
621	-33.5000000000000
620.500000000000	-32.7000000000000
619.700000000000	-33.5000000000000
619.500000000000	-33.7000000000000
619.300000000000	-33.5000000000000
618.500000000000	-32.7000000000000
617.500000000000	-32.7000000000000
616.500000000000	-32.7000000000000
616.300000000000	-32.5000000000000
616.300000000000	-31.5000000000000
615.500000000000	-30.7000000000000
614.500000000000	-30.7000000000000
613.500000000000	-30.6111111111111
612.500000000000	-30.6111111111111
611.500000000000	-30.6111111111111
611.388888888889	-30.5000000000000
611.300000000000	-29.5000000000000
610.500000000000	-28.7000000000000
610.300000000000	-28.5000000000000
609.500000000000	-27.7000000000000
608.500000000000	-27.7000000000000
607.500000000000	-28
606.500000000000	-28
605.500000000000	-28
604.500000000000	-28
604	-27.5000000000000
603.500000000000	-27
602.500000000000	-27.1666666666667
602	-27.5000000000000
602	-28.5000000000000
601.500000000000	-29
600.500000000000	-29
599.700000000000	-29.5000000000000
599.500000000000	-29.7000000000000
598.500000000000	-29.7000000000000
597.700000000000	-30.5000000000000
597.700000000000	-31.5000000000000
597.500000000000	-31.7000000000000
596.500000000000	-31.7000000000000
595.700000000000	-32.5000000000000
595.500000000000	-32.6111111111111
594.500000000000	-32.6111111111111
593.500000000000	-32.6111111111111
593.300000000000	-32.5000000000000
592.500000000000	-31.7000000000000
591.500000000000	-31.7000000000000
591.300000000000	-31.5000000000000
591.300000000000	-30.5000000000000
590.500000000000	-30
589.500000000000	-30
588.700000000000	-30.5000000000000
588.500000000000	-30.7000000000000
587.500000000000	-30.7000000000000
586.500000000000	-30.7000000000000
585.500000000000	-30.7000000000000
584.500000000000	-30.7000000000000
584	-31.5000000000000
583.500000000000	-31.8333333333333
582.500000000000	-31.8333333333333
581.500000000000	-31.6111111111111
580.500000000000	-31.7000000000000
579.500000000000	-32
579	-32.5000000000000
579	-33.5000000000000
578.833333333333	-34.5000000000000
578.611111111111	-35.5000000000000
578.500000000000	-35.6111111111111
577.611111111111	-36.5000000000000
577.611111111111	-37.5000000000000
577.576923076923	-38.5000000000000
577.500000000000	-38.5769230769231
576.500000000000	-38.7000000000000
575.500000000000	-38.7000000000000
574.500000000000	-38.7000000000000
573.700000000000	-39.5000000000000
573.700000000000	-40.5000000000000
573.500000000000	-40.6111111111111
572.500000000000	-40.7000000000000
571.500000000000	-40.7000000000000
570.700000000000	-41.5000000000000
570.500000000000	-41.7000000000000
570.300000000000	-41.5000000000000
569.500000000000	-40.7000000000000
568.500000000000	-41
568	-41.5000000000000
567.700000000000	-42.5000000000000
567.500000000000	-42.7000000000000
566.700000000000	-43.5000000000000
566.500000000000	-43.7000000000000
565.500000000000	-43.7000000000000
565.300000000000	-43.5000000000000
564.500000000000	-42.7000000000000
563.700000000000	-43.5000000000000
563.500000000000	-43.7000000000000
562.700000000000	-44.5000000000000
562.700000000000	-45.5000000000000
562.500000000000	-45.7000000000000
561.500000000000	-45.7000000000000
561.300000000000	-45.5000000000000
560.500000000000	-44.7000000000000
559.700000000000	-45.5000000000000
559.500000000000	-45.7000000000000
558.500000000000	-45.7000000000000
558.300000000000	-45.5000000000000
557.500000000000	-44.7000000000000
556.700000000000	-45.5000000000000
556.500000000000	-45.7000000000000
555.500000000000	-45.6111111111111
555.388888888889	-45.5000000000000
554.500000000000	-44.6111111111111
554.300000000000	-44.5000000000000
554	-43.5000000000000
553.500000000000	-43
552.500000000000	-43
552	-43.5000000000000
551.500000000000	-44
551.166666666667	-43.5000000000000
550.500000000000	-42.8333333333333
550.166666666667	-42.5000000000000
550.166666666667	-41.5000000000000
549.500000000000	-40.8333333333333
549	-40.5000000000000
549.300000000000	-39.5000000000000
548.500000000000	-38.7000000000000
548.388888888889	-38.5000000000000
548.388888888889	-37.5000000000000
548.423076923077	-36.5000000000000
548.500000000000	-36.3888888888889
549.388888888889	-35.5000000000000
549.388888888889	-34.5000000000000
549.500000000000	-34.3000000000000
