7	8.4	54.443	35.557	0.000558	0.025
5.7	9.7	44.349	45.651	0.000461	0.025
4.3	10.9	10.414	79.586	0.000194	0.025
3	12.2	13.476	76.524	0.00035	0.025
7	10	55.636	34.364	0.000522	0.025
5.7	11.2	13.704	76.296	0.000207	0.025
4.4	12.5	3.2373	86.763	0.000264	0.025
8.3	10.2	59.993	30.007	0.000613	0.025
7	11.5	42.273	47.727	0.00016	0.025
5.7	12.8	3.5719	86.428	0.000316	0.025
9.7	10.5	56.465	33.535	0.000523	0.025
8.3	11.8	61.133	28.867	0.000299	0.025
7	13.1	13.819	76.181	0.000232	0.025
5.7	14.5	15.963	74.037	0.00033	0.025
9.6	12	56.873	33.127	0.00029	0.025
8.3	13.4	33.031	56.969	0.000138	0.025
7	14.8	15.801	74.199	0.000198	0.025
11	12.2	48.705	41.295	0.000233	0.025
9.7	13.7	34.84	55.16	7.5e-05	0.025
8.3	15.1	-55.274	145.27	5.8e-05	0.025
12.3	12.5	46.945	43.055	0.000217	0.025
11	13.9	10.285	79.715	7.4e-05	0.025
9.7	15.3	-65.659	155.66	0.000234	0.025
8.3	16.7	-56.952	146.95	0.000334	0.025
12.3	14.1	4.2003	85.8	6.6e-05	0.025
11	15.5	-65.603	155.6	0.000313	0.025
9.7	17	-61.037	151.04	0.000513	0.025
13.6	14.3	31.044	58.956	0.00017	0.025
12.3	15.7	-67.92	157.92	0.000246	0.025
11	17.2	-64.022	154.02	0.000523	0.025
14.9	14.4	26.123	63.877	0.000283	0.025
13.6	15.9	-80.868	170.87	0.000184	0.025
12.3	17.4	-62.577	152.58	0.000488	0.025
11	18.9	-33.963	123.96	0.000505	0.025
14.9	16.1	87.567	2.4334	0.000132	0.025
13.6	17.6	-62.422	152.42	0.00042	0.025
12.4	19.1	-20.046	110.05	0.000366	0.025
16.3	16.2	-24.853	114.85	3.9e-05	0.025
15	17.8	-77.429	167.43	0.000237	0.025
13.7	19.3	-2.6771	92.677	0.000366	0.025
17.6	16.3	-34.477	124.48	9.1e-05	0.025
16.3	17.9	60.948	29.052	0.000124	0.025
15	19.5	11.809	78.191	0.000351	0.025
13.7	21	76.007	13.993	0.000966	0.025
17.6	18	66.176	23.824	0.000153	0.025
16.4	19.6	27.001	62.999	0.000298	0.025
15.1	21.2	71.145	18.855	0.001036	0.025
18.9	18.1	-80.762	170.76	0.000291	0.025
17.7	19.7	62.728	27.272	0.000229	0.025
16.5	21.3	76.034	13.966	0.001124	0.025
20.2	18.2	-58.543	148.54	0.000539	0.025
19	19.8	-86.79	176.79	0.000335	0.025
17.8	21.5	79.293	10.707	0.001094	0.025
21.5	18.2	-55.108	145.11	0.001116	0.025
20.3	19.9	-61.324	151.32	0.000402	0.025
19.1	21.6	82.472	7.5278	0.000799	0.025
17.9	23.2	74.359	15.641	0.001227	0.025
21.6	19.9	-60.704	150.7	0.000885	0.025
20.5	21.6	84.204	5.7956	0.000436	0.025
19.2	23.4	77.091	12.909	0.001226	0.025
22.9	20	-70.135	160.13	0.001572	0.025
21.8	21.7	-79.939	169.94	0.000544	0.025
20.6	23.4	78.41	11.59	0.000835	0.025
24.2	20	-74.857	164.86	0.001774	0.025
23.1	21.7	-66.019	156.02	0.000787	0.025
22	23.5	80.895	9.1052	0.000585	0.025
20.8	25.2	74.507	15.493	0.00036	0.025
24.4	21.8	-71.722	161.72	0.00069	0.025
23.3	23.5	79.573	10.427	0.000744	0.025
22.2	25.3	52.946	37.054	0.000428	0.025
25.7	21.7	83.134	6.8665	7.3e-05	0.025
24.6	23.6	84.563	5.4372	0.000811	0.025
23.5	25.3	58.688	31.312	0.000681	0.025
26.9	21.7	23.082	66.918	0.000672	0.025
25.9	23.5	85.016	4.9836	0.000663	0.025
24.8	25.4	75.017	14.983	0.000809	0.025
23.7	27.1	-16.185	106.18	0.000981	0.025
27.2	23.5	65.732	24.268	0.000715	0.025
26.1	25.3	80.463	9.5366	0.000876	0.025
25.1	27.2	-40.183	130.18	0.000767	0.025
28.5	23.5	60.024	29.976	0.001422	0.025
27.5	25.3	64.582	25.418	0.000945	0.025
26.4	27.2	-43.01	133.01	0.001223	0.025
29.7	23.4	62.446	27.554	0.00204	0.025
28.8	25.3	49.415	40.585	0.001744	0.025
27.8	27.1	-30.92	120.92	0.00072	0.025
26.8	29	-58.949	148.95	0.0124	0.025
30	25.2	52.928	37.072	0.002451	0.025
29.1	27.1	16.627	73.374	7.3e-05	0.025
28.2	29	-64.677	154.68	0.01215	0.025
31.3	25.1	60.843	29.157	0.002863	0.025
30.4	27	89.523	0.47675	0.001763	0.025
29.5	28.9	-72.413	162.41	0.013169	0.025
32.6	25	66.556	23.444	0.003457	0.025
31.7	26.9	-88.205	178.2	0.004282	0.025
30.8	28.9	-76.426	166.43	0.014819	0.025
33.8	24.9	66.014	23.986	0.003817	0.025
33	26.8	89.876	0.12386	0.0057	0.025
32.2	28.8	-77.883	167.88	0.017848	0.025
31.3	30.7	-83.375	173.37	0.032097	0.025
34.3	26.7	84.982	5.0176	0.005981	0.025
33.5	28.7	-76.306	166.31	0.019545	0.025
32.7	30.6	-76.832	166.83	0.031169	0.025
35.5	26.6	73.944	16.056	0.005077	0.025
34.8	28.6	-76.657	166.66	0.014415	0.025
34	30.5	-70.953	160.95	0.028064	0.025
36.8	26.4	64.558	25.442	0.003364	0.025
36.1	28.5	-80.089	170.09	0.008634	0.025
35.4	30.4	-67.989	157.99	0.020765	0.025
34.6	32.4	-69.212	159.21	0.012887	0.025
37.3	28.3	-88.189	178.19	0.003636	0.025
36.7	30.3	-70.072	160.07	0.011898	0.025
36	32.3	-53.877	143.88	0.009614	0.025
38.6	28.1	57.969	32.031	0.00194	0.025
38	30.1	83.088	6.9116	0.00676	0.025
37.3	32.2	-68.558	158.56	0.006718	0.025
39.8	27.9	-6.9071	96.907	0.002448	0.025
39.2	29.9	71.438	18.562	0.003531	0.025
38.7	32	81.837	8.1625	0.006398	0.025
38.1	34	-44.291	134.29	0.005322	0.025
40.5	29.8	32.702	57.298	0.001087	0.025
40	31.8	68.838	21.162	0.006287	0.025
39.4	33.8	73.168	16.832	0.005024	0.025
41.7	29.6	-4.6425	94.643	0.00192	0.025
41.3	31.6	63.165	26.835	0.004052	0.025
40.8	33.6	64.516	25.484	0.006224	0.025
43	29.4	-23.499	113.5	0.003705	0.025
42.5	31.4	53.608	36.392	0.00115	0.025
42.1	33.5	58.148	31.852	0.003604	0.025
41.7	35.5	41.108	48.892	0.002006	0.025
43.8	31.2	-28.113	118.11	0.002758	0.025
43.4	33.3	2.2188	87.781	0.002404	0.025
43	35.3	-9.1328	99.133	0.002863	0.025
45	30.9	-30.29	120.29	0.006402	0.025
44.7	33	-13.189	103.19	0.009052	0.025
44.4	35.1	-14.383	104.38	0.013211	0.025
46.2	30.7	-31.868	121.87	0.008917	0.025
46	32.8	-14.273	104.27	0.015529	0.025
45.7	34.8	-13.43	103.43	0.027361	0.025
45.4	36.9	-16.521	106.52	0.023213	0.025
47.2	32.5	-8.3922	98.392	0.021396	0.025
47	34.6	-11.07	101.07	0.040293	0.025
46.8	36.6	-18.549	108.55	0.038569	0.025
48.4	32.3	-0.32055	90.321	0.021285	0.025
48.3	34.3	-8.4747	98.475	0.039411	0.025
48.1	36.4	-21.063	111.06	0.040175	0.025
49.7	32	12.08	77.92	0.021426	0.025
49.5	34.1	-3.0497	93.05	0.032895	0.025
49.4	36.1	-22.218	112.22	0.029096	0.025
50.9	31.7	18.301	71.699	0.023943	0.025
50.8	33.8	4.2481	85.752	0.025133	0.025
50.7	35.9	-21.054	111.05	0.011813	0.025
50.7	37.9	-67.694	157.69	0.018197	0.025
52	33.5	10.972	79.028	0.017973	0.025
52	35.6	30.776	59.224	0.001076	0.025
52	37.6	-83.856	173.86	0.02401	0.025
53.2	33.2	17.73	72.27	0.010481	0.025
53.3	35.2	87.779	2.2212	0.007229	0.025
53.4	37.3	-86.693	176.69	0.03529	0.025
54.4	32.9	30.913	59.087	0.003504	0.025
54.5	35	-78.905	168.91	0.009773	0.025
54.7	37	-82.442	172.44	0.03799	0.025
54.8	39	-75.227	165.23	0.041899	0.025
55.8	34.7	-68.009	158.01	0.011079	0.025
55.9	36.7	-73.015	163.01	0.028286	0.025
56.1	38.6	-69.775	159.78	0.039679	0.025
57	34.3	-59.322	149.32	0.00916	0.025
57.2	36.4	-57.635	147.63	0.016574	0.025
57.4	38.3	-61.79	151.79	0.021783	0.025
58.2	34	-51.6	141.6	0.005919	0.025
58.4	36	-39.367	129.37	0.00927	0.025
58.7	38	-39.34	129.34	0.006268	0.025
59.1	40	-79.977	169.98	0.002944	0.025
59.7	35.7	-24.567	114.57	0.004955	0.025
60	37.6	-1.1787	91.179	0.003827	0.025
60.4	39.6	38.041	51.959	0.004239	0.025
60.9	35.3	5.5496	84.45	0.00242	0.025
61.3	37.3	18.293	71.707	0.00339	0.025
61.7	39.2	32.394	57.606	0.005637	0.025
62.1	35	32.577	57.423	0.003224	0.025
62.5	36.9	35.191	54.809	0.003648	0.025
63	38.8	34.493	55.507	0.00507	0.025
63.5	40.8	27.704	62.296	0.003654	0.025
63.7	36.6	46.902	43.098	0.004008	0.025
64.3	38.5	40.98	49.02	0.004202	0.025
-2.5	15	-55.245	145.25	0.000595	0.025
1.4	13	-16.276	106.28	0.000126	0.025
0.1	14.2	-53.586	143.59	0.00038	0.025
-1.2	15.4	-49.69	139.69	0.000564	0.025
2.7	13.4	-13.745	103.75	0.000235	0.025
1.4	14.6	-43.381	133.38	0.000344	0.025
0	15.9	-43.672	133.67	0.000568	0.025
4	13.7	-12.678	102.68	0.000321	0.025
2.7	15	-40.189	130.19	0.000405	0.025
1.4	16.3	-43.223	133.22	0.000643	0.025
0	17.6	-51.848	141.85	0.000645	0.025
4	15.4	-39.946	129.95	0.000293	0.025
2.7	16.7	-54.396	144.4	0.000705	0.025
1.3	18	-65.946	155.95	0.000866	0.025
5.3	15.7	-60.758	150.76	0.000244	0.025
4	17	-66.119	156.12	0.000752	0.025
2.7	18.4	-81.346	171.35	0.001327	0.025
6.7	16	-62.472	152.47	0.000347	0.025
5.3	17.4	-58.763	148.76	0.000547	0.025
4	18.7	85.516	4.484	0.001671	0.025
2.6	20.1	85.225	4.775	0.00396	0.025
6.7	17.7	-36.922	126.92	0.000536	0.025
5.3	19.1	72.076	17.924	0.001116	0.025
4	20.5	77.756	12.244	0.005632	0.025
8	18	-31.832	121.83	0.000584	0.025
6.7	19.4	42.946	47.054	0.001032	0.025
5.3	20.8	72.84	17.16	0.004987	0.025
9.4	18.2	-38.211	128.21	0.000581	0.025
8	19.7	13.608	76.392	0.000775	0.025
6.7	21.1	77.015	12.985	0.002031	0.025
5.3	22.6	-66.29	156.29	0.004001	0.025
9.4	20	-12.059	102.06	0.000539	0.025
8	21.4	-55.747	145.75	0.002363	0.025
6.7	22.9	-57.711	147.71	0.005637	0.025
10.7	20.2	-55.963	145.96	0.000357	0.025
9.4	21.7	-55.6	145.6	0.004055	0.025
8.1	23.2	-56.153	146.15	0.007858	0.025
12.1	20.4	88.403	1.5968	0.000552	0.025
10.7	22	-65.613	155.61	0.004114	0.025
9.4	23.5	-52.925	142.92	0.00914	0.025
8.1	25	-58.038	148.04	0.00449	0.025
12.1	22.2	-70.059	160.06	0.00338	0.025
