7	8.4	-73.018	163.02	0.000315	0.025
5.7	9.7	-86.88	176.88	0.000187	0.025
4.3	10.9	50.307	39.693	0.000145	0.025
3	12.2	47.928	42.072	0.000144	0.025
7	10	84.482	5.5178	0.000207	0.025
5.7	11.2	59.397	30.603	0.000206	0.025
4.4	12.5	34.545	55.455	0.000194	0.025
8.3	10.2	87.809	2.1906	0.000194	0.025
7	11.5	65.827	24.173	0.000221	0.025
5.7	12.8	37.887	52.113	9.4e-05	0.025
9.7	10.5	-79.622	169.62	0.000163	0.025
8.3	11.8	78.817	11.183	0.00015	0.025
7	13.1	73.745	16.255	6.9e-05	0.025
5.7	14.5	17.615	72.385	7.8e-05	0.025
9.6	12	-75.86	165.86	0.000115	0.025
8.3	13.4	76.255	13.745	7.6e-05	0.025
7	14.8	-63.976	153.98	4.1e-05	0.025
11	12.2	-71.94	161.94	0.000118	0.025
9.7	13.7	81.689	8.3107	5.1e-05	0.025
8.3	15.1	-85.87	175.87	7.2e-05	0.025
12.3	12.5	-85.524	175.52	0.000114	0.025
11	13.9	81.192	8.808	5.7e-05	0.025
9.7	15.3	79.82	10.18	0.000129	0.025
8.3	16.7	78.015	11.985	6.7e-05	0.025
12.3	14.1	67.111	22.889	8.3e-05	0.025
11	15.5	75.083	14.917	0.000196	0.025
9.7	17	-75.868	165.87	0.000135	0.025
13.6	14.3	55.96	34.04	0.000104	0.025
12.3	15.7	68.067	21.933	0.000182	0.025
11	17.2	-82.034	172.03	0.000157	0.025
14.9	14.4	47.308	42.692	0.00014	0.025
13.6	15.9	59.204	30.796	0.000107	0.025
12.3	17.4	-87.052	177.05	0.000125	0.025
11	18.9	-46.768	136.77	0.000412	0.025
14.9	16.1	28.746	61.254	7.1e-05	0.025
13.6	17.6	86.589	3.4114	3.2e-05	0.025
12.4	19.1	-44.606	134.61	0.000321	0.025
16.3	16.2	3.6551	86.345	0.000157	0.025
15	17.8	-20.783	110.78	0.000116	0.025
13.7	19.3	-30.417	120.42	0.000255	0.025
17.6	16.3	-7.3602	97.36	0.000202	0.025
16.3	17.9	-14.595	104.59	0.000287	0.025
15	19.5	-17.015	107.02	0.0003	0.025
13.7	21	-46.864	136.86	0.000609	0.025
17.6	18	-11.979	101.98	0.000344	0.025
16.4	19.6	-10.649	100.65	0.000293	0.025
15.1	21.2	-54.73	144.73	0.000413	0.025
18.9	18.1	-14.877	104.88	0.000179	0.025
17.7	19.7	-12.558	102.56	0.000125	0.025
16.5	21.3	-63.883	153.88	0.00029	0.025
20.2	18.2	80.574	9.4259	0.000136	0.025
19	19.8	-83.481	173.48	0.000242	0.025
17.8	21.5	-77.227	167.23	0.000345	0.025
21.5	18.2	79.497	10.503	0.000372	0.025
20.3	19.9	-86.811	176.81	0.000542	0.025
19.1	21.6	-86.59	176.59	0.000538	0.025
17.9	23.2	-44.416	134.42	0.00043	0.025
21.6	19.9	-86.772	176.77	0.000666	0.025
20.5	21.6	-86.805	176.8	0.000682	0.025
19.2	23.4	-40.539	130.54	0.000543	0.025
22.9	20	-85.014	175.01	0.00079	0.025
21.8	21.7	-83.904	173.9	0.000696	0.025
20.6	23.4	-40.426	130.43	0.000227	0.025
24.2	20	-87.525	177.53	0.00085	0.025
23.1	21.7	-81.706	171.71	0.000675	0.025
22	23.5	72.023	17.977	3.8e-05	0.025
20.8	25.2	-85.599	175.6	0.000215	0.025
24.4	21.8	-82.63	172.63	0.000666	0.025
23.3	23.5	-72.138	162.14	0.000274	0.025
22.2	25.3	-70.8	160.8	0.000356	0.025
25.7	21.7	-81.375	171.37	0.000621	0.025
24.6	23.6	-71.433	161.43	0.000768	0.025
23.5	25.3	-79.326	169.33	0.000568	0.025
26.9	21.7	-70.253	160.25	0.000565	0.025
25.9	23.5	-74.295	164.29	0.000989	0.025
24.8	25.4	-88.483	178.48	0.000894	0.025
23.7	27.1	2.6125	87.388	0.000993	0.025
27.2	23.5	-70.923	160.92	0.000844	0.025
26.1	25.3	86.699	3.3007	0.00115	0.025
25.1	27.2	22.796	67.204	0.000614	0.025
28.5	23.5	-74.092	164.09	0.000698	0.025
27.5	25.3	77.996	12.004	0.001008	0.025
26.4	27.2	29.903	60.097	0.00072	0.025
29.7	23.4	84.81	5.1901	0.000819	0.025
28.8	25.3	57.58	32.42	0.001002	0.025
27.8	27.1	28.005	61.995	0.000968	0.025
26.8	29	-27.09	117.09	0.002818	0.025
30	25.2	50.741	39.259	0.001426	0.025
29.1	27.1	23.032	66.968	0.001373	0.025
28.2	29	-43.814	133.81	0.002281	0.025
31.3	25.1	50.121	39.879	0.002189	0.025
30.4	27	27.383	62.617	0.001744	0.025
29.5	28.9	-56.608	146.61	0.003005	0.025
32.6	25	50.748	39.252	0.002802	0.025
31.7	26.9	31.19	58.81	0.002148	0.025
30.8	28.9	-59.893	149.89	0.003088	0.025
33.8	24.9	40.146	49.854	0.001532	0.025
33	26.8	27.288	62.712	0.002111	0.025
32.2	28.8	-57.36	147.36	0.002542	0.025
31.3	30.7	-59.937	149.94	0.013979	0.025
34.3	26.7	8.4144	81.586	0.000751	0.025
33.5	28.7	-46.12	136.12	0.003571	0.025
32.7	30.6	-52.984	142.98	0.013592	0.025
35.5	26.6	-20.074	110.07	0.001559	0.025
34.8	28.6	-41.852	131.85	0.00195	0.025
34	30.5	-48.454	138.45	0.007382	0.025
36.8	26.4	-27.414	117.41	0.002313	0.025
36.1	28.5	-38.566	128.57	0.001669	0.025
35.4	30.4	-50.421	140.42	0.004015	0.025
34.6	32.4	-53.512	143.51	0.008933	0.025
37.3	28.3	-41.145	131.14	0.001518	0.025
36.7	30.3	-57.022	147.02	0.001015	0.025
36	32.3	-67.793	157.79	0.005518	0.025
38.6	28.1	-46.681	136.68	0.00174	0.025
38	30.1	80.346	9.6535	0.000358	0.025
37.3	32.2	-84.22	174.22	0.003705	0.025
39.8	27.9	-52.243	142.24	0.00202	0.025
39.2	29.9	89.439	0.56107	0.000499	0.025
38.7	32	71.25	18.75	0.002703	0.025
38.1	34	-88.224	178.22	0.007459	0.025
40.5	29.8	-62.837	152.84	0.000843	0.025
40	31.8	58.763	31.237	0.002668	0.025
39.4	33.8	76.893	13.107	0.004705	0.025
41.7	29.6	-58.424	148.42	0.000961	0.025
41.3	31.6	63.132	26.868	0.002053	0.025
