7.6194	48.329	NaN	NaN	NaN	0.12912	69.632	0.07
7.6197	48.327	NaN	NaN	NaN	-0.40573	69.926	0.07
7.0134	47.915	NaN	NaN	NaN	0.19188	198.05	0.07
7.0097	47.922	NaN	NaN	NaN	0.15601	198.85	0.07
6.736	48.058	NaN	NaN	NaN	-0.31154	240.92	0.07
7.5892	48.359	NaN	NaN	NaN	0.23221	63.362	0.07
7.6152	48.372	NaN	NaN	NaN	-0.13476	62.673	0.07
7.6244	48.322	NaN	NaN	NaN	-0.2049	71.01	0.07
7.643	48.397	NaN	NaN	NaN	0.46035	60.53	0.07
7.6415	48.399	NaN	NaN	NaN	-0.037922	60.247	0.07
6.9972	47.924	NaN	NaN	NaN	0.029513	200.41	0.07
7.6384	48.318	NaN	NaN	NaN	-0.32045	72.157	0.07
7.5958	48.342	NaN	NaN	NaN	0.16345	66.538	0.07
7.5756	48.288	NaN	NaN	NaN	-0.67263	75.353	0.07
7.6378	48.32	NaN	NaN	NaN	-0.2908	71.746	0.07
6.6404	48.037	NaN	NaN	NaN	0.48881	242.98	0.07
7.7166	48.431	NaN	NaN	NaN	0.095386	59.739	0.07
7.6213	48.329	NaN	NaN	NaN	-0.23951	69.765	0.07
7.6064	48.363	NaN	NaN	NaN	-0.0078272	63.678	0.07
7.6415	48.248	NaN	NaN	NaN	-0.32776	84.086	0.07
7.6085	48.314	NaN	NaN	NaN	0.021921	71.77	0.07
7.0066	47.919	NaN	NaN	NaN	0.30462	199.06	0.07
7.7168	48.405	NaN	NaN	NaN	0.0063673	62.871	0.07
7.6032	48.32	NaN	NaN	NaN	-0.013736	70.463	0.07
6.6565	48.04	NaN	NaN	NaN	0.43853	242.5	0.07
7.6578	48.241	NaN	NaN	NaN	-0.14754	85.559	0.07
7.6456	48.397	NaN	NaN	NaN	-0.075942	60.741	0.07
7.6251	48.35	NaN	NaN	NaN	-0.013865	66.537	0.07
7.0061	47.922	NaN	NaN	NaN	0.13652	199.26	0.07
7.6838	48.238	NaN	NaN	NaN	-0.21254	86.159	0.07
7.0014	47.923	NaN	NaN	NaN	-0.052067	199.89	0.07
7.6248	48.327	NaN	NaN	NaN	-0.052727	70.109	0.07
7.028	47.936	NaN	NaN	NaN	-0.069753	197.48	0.07
7.3466	47.855	NaN	NaN	NaN	-0.31778	160.71	0.07
7.6292	48.357	NaN	NaN	NaN	0.10183	65.598	0.07
7.6267	48.341	NaN	NaN	NaN	-0.20862	68.081	0.07
7.5351	48.316	NaN	NaN	NaN	-0.092221	68.12	0.07
7.6292	48.356	NaN	NaN	NaN	0.063895	65.833	0.07
7.0069	47.922	NaN	NaN	NaN	-0.070197	199.19	0.07
7.0078	47.922	NaN	NaN	NaN	0.18442	199.07	0.07
7.5924	48.346	NaN	NaN	NaN	0.1045	65.633	0.07
6.6597	48.04	NaN	NaN	NaN	0.23478	242.46	0.07
7.594	48.344	NaN	NaN	NaN	-0.075461	66.002	0.07
7.0061	47.921	NaN	NaN	NaN	0.15059	199.19	0.07
7.5928	48.34	NaN	NaN	NaN	-0.13348	66.604	0.07
7.6254	48.343	NaN	NaN	NaN	-0.33023	67.627	0.07
7.5927	48.278	NaN	NaN	NaN	-0.46398	77.77	0.07
7.6157	48.264	NaN	NaN	NaN	0.24945	80.921	0.07
7.6466	48.395	NaN	NaN	NaN	0.4681	61.026	0.07
7.5411	48.312	NaN	NaN	NaN	0.16152	69.3	0.07
7.5907	48.336	NaN	NaN	NaN	-0.032122	67.248	0.07
7.5936	48.342	NaN	NaN	NaN	0.04684	66.363	0.07
