8.7236	48.589	NaN	NaN	NaN	-0.022949	239.84	0.07
9.7088	48.949	NaN	NaN	NaN	0.31057	62.115	0.07
9.6953	48.867	NaN	NaN	NaN	-0.06953	73.644	0.07
9.6524	48.892	NaN	NaN	NaN	0.03829	68.061	0.07
8.7023	48.627	NaN	NaN	NaN	0.25923	246.31	0.07
8.76	48.625	NaN	NaN	NaN	-0.025344	243.3	0.07
8.7637	48.625	NaN	NaN	NaN	-0.13671	243.04	0.07
8.7641	48.625	NaN	NaN	NaN	-0.12753	242.97	0.07
9.666	48.913	NaN	NaN	NaN	-0.055822	65.255	0.07
8.6687	48.617	NaN	NaN	NaN	-0.12993	246.3	0.07
8.7398	48.585	NaN	NaN	NaN	0.046892	238.5	0.07
8.7404	48.585	NaN	NaN	NaN	-0.26004	238.42	0.07
8.6926	48.608	NaN	NaN	NaN	-0.24014	244.01	0.07
8.7903	48.612	NaN	NaN	NaN	-0.19802	239.42	0.07
8.6527	48.613	NaN	NaN	NaN	-0.22501	246.47	0.07
9.6484	48.89	NaN	NaN	NaN	-0.082071	68.254	0.07
8.677	48.621	NaN	NaN	NaN	-0.33847	246.58	0.07
8.7562	48.624	NaN	NaN	NaN	0.40852	243.25	0.07
9.7067	48.947	NaN	NaN	NaN	0.078142	62.283	0.07
9.7615	48.945	NaN	NaN	NaN	-0.31651	64.925	0.07
9.6829	48.9	NaN	NaN	NaN	0.028675	68.058	0.07
8.7081	48.591	NaN	NaN	NaN	0.059849	240.98	0.07
8.6998	48.61	NaN	NaN	NaN	0.00321	243.96	0.07
8.6633	48.63	NaN	NaN	NaN	-0.31914	248.29	0.07
8.683	48.618	NaN	NaN	NaN	-0.22163	245.83	0.07
8.6999	48.609	NaN	NaN	NaN	-0.028064	243.81	0.07
8.7178	48.589	NaN	NaN	NaN	-0.27545	240.15	0.07
9.6497	48.89	NaN	NaN	NaN	-0.075987	68.235	0.07
8.6796	48.606	NaN	NaN	NaN	-0.044831	244.34	0.07
9.6472	48.902	NaN	NaN	NaN	-0.062855	66.241	0.07
8.6836	48.608	NaN	NaN	NaN	-0.11078	244.51	0.07
8.663	48.628	NaN	NaN	NaN	-0.20129	248.09	0.07
8.7243	48.588	NaN	NaN	NaN	0.035148	239.67	0.07
8.6203	48.649	NaN	NaN	NaN	-0.20358	252.43	0.07
9.6875	48.907	NaN	NaN	NaN	-0.054767	67.124	0.07
8.6872	48.61	NaN	NaN	NaN	-0.12278	244.52	0.07
8.6824	48.62	NaN	NaN	NaN	-0.088237	246.2	0.07
8.6813	48.62	NaN	NaN	NaN	-0.1003	246.16	0.07
9.6418	48.905	NaN	NaN	NaN	0.021516	65.486	0.07
9.6874	48.906	NaN	NaN	NaN	0.015299	67.358	0.07
8.6772	48.621	NaN	NaN	NaN	-0.22357	246.48	0.07
8.74	48.586	NaN	NaN	NaN	-0.14268	238.5	0.07
8.6125	48.616	NaN	NaN	NaN	-0.17948	248.27	0.07
8.737	48.586	NaN	NaN	NaN	-0.028535	238.72	0.07
9.3676	48.408	NaN	NaN	NaN	0.13882	162.32	0.07
9.3599	48.407	NaN	NaN	NaN	0.21822	163.1	0.07
9.6507	48.895	NaN	NaN	NaN	-0.1628	67.529	0.07
8.6888	48.61	NaN	NaN	NaN	-0.067012	244.46	0.07
8.6474	48.633	NaN	NaN	NaN	0.08377	249.35	0.07
9.6514	48.894	NaN	NaN	NaN	-0.092379	67.694	0.07
8.78	48.624	NaN	NaN	NaN	-0.052446	241.88	0.07
8.7794	48.623	NaN	NaN	NaN	-0.19857	241.81	0.07
8.7236	48.626	NaN	NaN	NaN	-0.2813	245.23	0.07
8.6805	48.607	NaN	NaN	NaN	-0.050864	244.49	0.07
8.7687	48.608	NaN	NaN	NaN	0.39526	240.07	0.07
8.6961	48.609	NaN	NaN	NaN	-0.31001	243.95	0.07
8.7851	48.622	NaN	NaN	NaN	0.91477	241.29	0.07
8.6506	48.636	NaN	NaN	NaN	-0.39922	249.62	0.07
9.666	48.916	NaN	NaN	NaN	0.08744	64.817	0.07
9.7076	48.945	NaN	NaN	NaN	0.14531	62.567	0.07
9.669	48.917	NaN	NaN	NaN	0.07938	64.867	0.07
8.7603	48.627	NaN	NaN	NaN	-0.14526	243.45	0.07
