8.9781	49.12	NaN	NaN	NaN	0.029519	67.453	0.07
7.995	48.823	NaN	NaN	NaN	-0.32916	243.35	0.07
8.0137	48.803	NaN	NaN	NaN	-0.01241	239.68	0.07
8.9422	49.122	NaN	NaN	NaN	0.017035	65.6	0.07
8.9546	49.134	NaN	NaN	NaN	0.015488	64.392	0.07
8.9792	49.111	NaN	NaN	NaN	0.12252	68.988	0.07
8.9813	49.127	NaN	NaN	NaN	0.066937	66.606	0.07
8.9824	49.126	NaN	NaN	NaN	-0.14552	66.758	0.07
8.0333	48.801	NaN	NaN	NaN	-0.19419	238.27	0.07
7.9836	48.824	NaN	NaN	NaN	-0.21765	243.99	0.07
8.9779	49.113	NaN	NaN	NaN	-0.18825	68.536	0.07
8.4577	48.648	NaN	NaN	NaN	0.086848	183.81	0.07
9.0022	49.166	NaN	NaN	NaN	-0.071227	61.985	0.07
