25.024	51.037	NaN	NaN	NaN	0.12912	69.632	0.07
25.008	50.975	NaN	NaN	NaN	-0.40573	69.926	0.07
2.7453	37.241	NaN	NaN	NaN	0.19188	198.05	0.07
2.6288	37.501	NaN	NaN	NaN	0.15601	198.85	0.07
-6.6089	41.595	NaN	NaN	NaN	-0.31154	240.92	0.07
24.225	52.247	NaN	NaN	NaN	0.23221	63.362	0.07
25.595	52.593	NaN	NaN	NaN	-0.13476	62.673	0.07
25.12	50.758	NaN	NaN	NaN	-0.2049	71.01	0.07
27.367	53.349	NaN	NaN	NaN	0.46035	60.53	0.07
27.332	53.413	NaN	NaN	NaN	-0.037922	60.247	0.07
2.243	37.532	NaN	NaN	NaN	0.029513	200.41	0.07
25.652	50.543	NaN	NaN	NaN	-0.32045	72.157	0.07
24.224	51.596	NaN	NaN	NaN	0.16345	66.538	0.07
22.637	49.803	NaN	NaN	NaN	-0.67263	75.353	0.07
25.666	50.632	NaN	NaN	NaN	-0.2908	71.746	0.07
-9.9394	40.163	NaN	NaN	NaN	0.48881	242.98	0.07
31.872	54.145	NaN	NaN	NaN	0.095386	59.739	0.07
25.098	51.015	NaN	NaN	NaN	-0.23951	69.765	0.07
25.033	52.295	NaN	NaN	NaN	-0.0078272	63.678	0.07
24.778	48.081	NaN	NaN	NaN	-0.32776	84.086	0.07
24.33	50.557	NaN	NaN	NaN	0.021921	71.77	0.07
2.5336	37.383	NaN	NaN	NaN	0.30462	199.06	0.07
31.119	53.182	NaN	NaN	NaN	0.0063673	62.871	0.07
24.206	50.808	NaN	NaN	NaN	-0.013736	70.463	0.07
-9.3541	40.372	NaN	NaN	NaN	0.43853	242.5	0.07
25.34	47.718	NaN	NaN	NaN	-0.14754	85.559	0.07
27.474	53.313	NaN	NaN	NaN	-0.075942	60.741	0.07
25.625	51.748	NaN	NaN	NaN	-0.013865	66.537	0.07
2.5165	37.477	NaN	NaN	NaN	0.13652	199.26	0.07
26.366	47.466	NaN	NaN	NaN	-0.21254	86.159	0.07
2.3724	37.521	NaN	NaN	NaN	-0.052067	199.89	0.07
25.229	50.953	NaN	NaN	NaN	-0.052727	70.109	0.07
3.176	38.111	NaN	NaN	NaN	-0.069753	197.48	0.07
12.824	34.572	NaN	NaN	NaN	-0.31778	160.71	0.07
25.933	51.986	NaN	NaN	NaN	0.10183	65.598	0.07
25.527	51.405	NaN	NaN	NaN	-0.20862	68.081	0.07
21.37	50.962	NaN	NaN	NaN	-0.092221	68.12	0.07
25.905	51.931	NaN	NaN	NaN	0.063895	65.833	0.07
2.5406	37.498	NaN	NaN	NaN	-0.070197	199.19	0.07
2.5681	37.486	NaN	NaN	NaN	0.18442	199.07	0.07
24.15	51.771	NaN	NaN	NaN	0.1045	65.633	0.07
-9.2416	40.429	NaN	NaN	NaN	0.23478	242.46	0.07
24.192	51.701	NaN	NaN	NaN	-0.075461	66.002	0.07
2.5186	37.437	NaN	NaN	NaN	0.15059	199.19	0.07
24.078	51.566	NaN	NaN	NaN	-0.13348	66.604	0.07
25.514	51.502	NaN	NaN	NaN	-0.33023	67.627	0.07
23.196	49.374	NaN	NaN	NaN	-0.46398	77.77	0.07
23.938	48.764	NaN	NaN	NaN	0.24945	80.921	0.07
27.481	53.244	NaN	NaN	NaN	0.4681	61.026	0.07
21.555	50.782	NaN	NaN	NaN	0.16152	69.3	0.07
23.921	51.42	NaN	NaN	NaN	-0.032122	67.248	0.07
24.136	51.622	NaN	NaN	NaN	0.04684	66.363	0.07
