27.785	52.325	NaN	NaN	NaN	0.029519	67.453	0.07
-7.7994	41.624	NaN	NaN	NaN	-0.32916	243.35	0.07
-7.0122	40.996	NaN	NaN	NaN	-0.01241	239.68	0.07
26.262	52.572	NaN	NaN	NaN	0.017035	65.6	0.07
27.003	52.916	NaN	NaN	NaN	0.015488	64.392	0.07
27.655	51.978	NaN	NaN	NaN	0.12252	68.988	0.07
28.051	52.536	NaN	NaN	NaN	0.066937	66.606	0.07
28.083	52.504	NaN	NaN	NaN	-0.14552	66.758	0.07
-6.3062	41.037	NaN	NaN	NaN	-0.19419	238.27	0.07
-8.2172	41.573	NaN	NaN	NaN	-0.21765	243.99	0.07
27.647	52.076	NaN	NaN	NaN	-0.18825	68.536	0.07
7.4688	36.503	NaN	NaN	NaN	0.086848	183.81	0.07
29.84	53.814	NaN	NaN	NaN	-0.071227	61.985	0.07
