27.884	53.413	NaN	NaN	NaN	-0.13876	61.154	0.07
27.1	53.199	NaN	NaN	NaN	-0.10956	61.523	0.07
21.181	52.13	NaN	NaN	NaN	-0.029635	61.96	0.07
30.232	53.13	NaN	NaN	NaN	-0.39898	63.325	0.07
24.546	51.877	NaN	NaN	NaN	-0.10972	66.047	0.07
24.538	51.87	NaN	NaN	NaN	0.048264	66.079	0.07
26.192	52.025	NaN	NaN	NaN	-0.18537	66.195	0.07
24.553	51.833	NaN	NaN	NaN	-0.39371	66.272	0.07
24.427	51.743	NaN	NaN	NaN	0.14528	66.646	0.07
24.268	51.597	NaN	NaN	NaN	-0.15888	67.349	0.07
21.629	50.937	NaN	NaN	NaN	-0.032499	69.343	0.07
21.874	50.966	NaN	NaN	NaN	-0.10739	69.379	0.07
27.596	50.765	NaN	NaN	NaN	-0.35943	72.2	0.07
25.782	50.554	NaN	NaN	NaN	-0.17864	72.963	0.07
23.52	49.588	NaN	NaN	NaN	-0.37349	77.601	0.07
23.511	49.548	NaN	NaN	NaN	-0.34047	77.853	0.07
2.5428	37.59	NaN	NaN	NaN	0.29726	199.69	0.07
2.3895	37.672	NaN	NaN	NaN	0.076265	200.4	0.07
1.9974	37.915	NaN	NaN	NaN	0.14733	202.29	0.07
1.9848	37.925	NaN	NaN	NaN	0.15164	202.36	0.07
-6.3368	41.787	NaN	NaN	NaN	0.39308	240.57	0.07
-10.165	39.8	NaN	NaN	NaN	0.15145	242.04	0.07
-10.639	40.013	NaN	NaN	NaN	0.057501	243.48	0.07
-9.5705	41.037	NaN	NaN	NaN	0.29343	244.67	0.07
-12.304	40.175	NaN	NaN	NaN	0.31856	246.84	0.07
-12.208	42.407	NaN	NaN	NaN	0.14157	253.6	0.07
-13.565	41.897	NaN	NaN	NaN	0.31743	253.93	0.07
-14.823	45.071	NaN	NaN	NaN	0.30412	265.88	0.07
