-14.801	45.829	35.457	54.543	1.8	-1.6071	267.46	0.07
-14.575	44.38	40.447	49.553	1.4	-1.366	262.45	0.07
25.233	58.143	54.909	35.091	2.1	0.40571	40.909	0.07
28.287	47.957	53.016	36.984	1	-1.0444	87.016	0.07
26.182	58.095	76.282	13.718	1.4	1.4149	42.282	0.07
-13.977	43.712	41.655	48.345	1.1	-1.1199	259.66	0.07
27.925	47.666	52.504	37.496	1.4	-1.2932	88.504	0.07
-13.959	43.754	37.768	52.232	1	-0.82781	259.77	0.07
27.203	58.77	61.198	28.802	1.6	0.81494	41.198	0.07
28.504	59.207	83.197	6.8025	1.1	0.98415	41.197	0.07
27.079	58.664	67.406	22.594	1.6	0.88138	41.406	0.07
32.39	46.475	53.858	36.142	2	-1.4347	89.858	0.07
30.009	59.579	69.515	20.485	1.7	1.3083	41.515	0.07
