-6.0712	40.96	NaN	NaN	NaN	-0.022949	239.84	0.07
30.793	53.621	NaN	NaN	NaN	0.31057	62.115	0.07
28.512	50.765	NaN	NaN	NaN	-0.06953	73.644	0.07
27.102	51.877	NaN	NaN	NaN	0.03829	68.061	0.07
-7.0628	42.257	NaN	NaN	NaN	0.25923	246.31	0.07
-4.9902	42.577	NaN	NaN	NaN	-0.025344	243.3	0.07
-4.8563	42.586	NaN	NaN	NaN	-0.13671	243.04	0.07
-4.8399	42.576	NaN	NaN	NaN	-0.12753	242.97	0.07
28.075	52.573	NaN	NaN	NaN	-0.055822	65.255	0.07
-8.2359	41.627	NaN	NaN	NaN	-0.12993	246.3	0.07
-5.4839	40.945	NaN	NaN	NaN	0.046892	238.5	0.07
-5.4601	40.937	NaN	NaN	NaN	-0.26004	238.42	0.07
-7.2972	41.463	NaN	NaN	NaN	-0.24014	244.01	0.07
-3.862	42.254	NaN	NaN	NaN	-0.19802	239.42	0.07
-8.8102	41.363	NaN	NaN	NaN	-0.22501	246.47	0.07
26.894	51.819	NaN	NaN	NaN	-0.082071	68.254	0.07
-7.9552	41.861	NaN	NaN	NaN	-0.33847	246.58	0.07
-5.1149	42.495	NaN	NaN	NaN	0.40852	243.25	0.07
30.643	53.561	NaN	NaN	NaN	0.078142	62.283	0.07
33.208	53.105	NaN	NaN	NaN	-0.31651	64.925	0.07
28.563	51.998	NaN	NaN	NaN	0.028675	68.058	0.07
-6.6369	40.943	NaN	NaN	NaN	0.059849	240.98	0.07
-7.0446	41.594	NaN	NaN	NaN	0.00321	243.96	0.07
-8.5269	42.07	NaN	NaN	NaN	-0.31914	248.29	0.07
-7.7123	41.772	NaN	NaN	NaN	-0.22163	245.83	0.07
-7.0361	41.557	NaN	NaN	NaN	-0.028064	243.81	0.07
-6.2768	40.919	NaN	NaN	NaN	-0.27545	240.15	0.07
26.96	51.829	NaN	NaN	NaN	-0.075987	68.235	0.07
-7.7609	41.294	NaN	NaN	NaN	-0.044831	244.34	0.07
27.046	52.25	NaN	NaN	NaN	-0.062855	66.241	0.07
-7.6277	41.422	NaN	NaN	NaN	-0.11078	244.51	0.07
-8.5247	42.01	NaN	NaN	NaN	-0.20129	248.09	0.07
-6.0399	40.929	NaN	NaN	NaN	0.035148	239.67	0.07
-10.328	42.442	NaN	NaN	NaN	-0.20358	252.43	0.07
28.906	52.235	NaN	NaN	NaN	-0.054767	67.124	0.07
-7.5054	41.497	NaN	NaN	NaN	-0.12278	244.52	0.07
-7.7488	41.861	NaN	NaN	NaN	-0.088237	246.2	0.07
-7.7866	41.829	NaN	NaN	NaN	-0.1003	246.16	0.07
26.867	52.388	NaN	NaN	NaN	0.021516	65.486	0.07
28.87	52.179	NaN	NaN	NaN	0.015299	67.358	0.07
-7.9449	41.837	NaN	NaN	NaN	-0.22357	246.48	0.07
-5.4744	40.95	NaN	NaN	NaN	-0.14268	238.5	0.07
-10.368	41.095	NaN	NaN	NaN	-0.17948	248.27	0.07
-5.5815	40.946	NaN	NaN	NaN	-0.028535	238.72	0.07
14.408	35.09	NaN	NaN	NaN	0.13882	162.32	0.07
14.172	35.074	NaN	NaN	NaN	0.21822	163.1	0.07
27.077	51.986	NaN	NaN	NaN	-0.1628	67.529	0.07
-7.449	41.512	NaN	NaN	NaN	-0.067012	244.46	0.07
-9.1524	42.068	NaN	NaN	NaN	0.08377	249.35	0.07
27.092	51.953	NaN	NaN	NaN	-0.092379	67.694	0.07
-4.2795	42.622	NaN	NaN	NaN	-0.052446	241.88	0.07
-4.296	42.594	NaN	NaN	NaN	-0.19857	241.81	0.07
-6.2867	42.373	NaN	NaN	NaN	-0.2813	245.23	0.07
-7.7362	41.354	NaN	NaN	NaN	-0.050864	244.49	0.07
-4.5878	41.973	NaN	NaN	NaN	0.39526	240.07	0.07
-7.1731	41.519	NaN	NaN	NaN	-0.31001	243.95	0.07
-4.0928	42.584	NaN	NaN	NaN	0.91477	241.29	0.07
-9.052	42.201	NaN	NaN	NaN	-0.39922	249.62	0.07
28.132	52.677	NaN	NaN	NaN	0.08744	64.817	0.07
30.645	53.49	NaN	NaN	NaN	0.14531	62.567	0.07
28.276	52.682	NaN	NaN	NaN	0.07938	64.867	0.07
-4.9855	42.617	NaN	NaN	NaN	-0.14526	243.45	0.07
