longitude_degE latitude_degN Evel_mmyr Nvel_mmyr plate_reference model
-178.000000 -80.000000 11.49 -9.71 AN(NNR) ITRF2014
-178.000000 -78.000000 12.15 -9.71 AN(NNR) ITRF2014
-178.000000 -76.000000 12.80 -9.71 AN(NNR) ITRF2014
-178.000000 -74.000000 13.43 -9.72 AN(NNR) ITRF2014
-178.000000 -72.000000 14.05 -9.72 AN(NNR) ITRF2014
-178.000000 -70.000000 14.65 -9.72 AN(NNR) ITRF2014
-178.000000 -68.000000 15.23 -9.72 AN(NNR) ITRF2014
-178.000000 -66.000000 -16.89 32.69 PA(NNR) ITRF2014
-178.000000 -64.000000 -19.19 32.69 PA(NNR) ITRF2014
-178.000000 -62.000000 -21.46 32.70 PA(NNR) ITRF2014
-178.000000 -60.000000 -23.70 32.70 PA(NNR) ITRF2014
-178.000000 -58.000000 -25.92 32.70 PA(NNR) ITRF2014
-178.000000 -56.000000 -28.10 32.71 PA(NNR) ITRF2014
-178.000000 -54.000000 -30.25 32.71 PA(NNR) ITRF2014
-178.000000 -52.000000 -32.36 32.71 PA(NNR) ITRF2014
-178.000000 -50.000000 -34.43 32.72 PA(NNR) ITRF2014
-178.000000 -48.000000 -36.46 32.72 PA(NNR) ITRF2014
-178.000000 -46.000000 -38.44 32.72 PA(NNR) ITRF2014
-178.000000 -44.000000 -40.38 32.73 PA(NNR) ITRF2014
-178.000000 -42.000000 -42.26 32.73 PA(NNR) ITRF2014
-178.000000 -40.000000 -44.10 32.74 PA(NNR) ITRF2014
-178.000000 -38.000000 -45.88 32.74 PA(NNR) ITRF2014
-178.000000 -36.000000 -47.60 32.74 PA(NNR) ITRF2014
-178.000000 -34.000000 -49.27 32.75 PA(NNR) ITRF2014
-178.000000 -32.000000 6.64 34.87 AU(NNR) ITRF2014
-178.000000 -30.000000 8.74 34.88 AU(NNR) ITRF2014
-178.000000 -28.000000 10.83 34.88 AU(NNR) ITRF2014
-178.000000 -26.000000 12.90 34.88 AU(NNR) ITRF2014
-178.000000 -24.000000 14.96 34.89 AU(NNR) ITRF2014
-178.000000 -22.000000 17.01 34.89 AU(NNR) ITRF2014
-178.000000 -20.000000 19.03 34.89 AU(NNR) ITRF2014
-178.000000 -18.000000 21.02 34.89 AU(NNR) ITRF2014
-178.000000 -16.000000 23.00 34.90 AU(NNR) ITRF2014
-178.000000 -14.000000 -62.33 32.78 PA(NNR) ITRF2014
-178.000000 -12.000000 -63.24 32.78 PA(NNR) ITRF2014
-178.000000 -10.000000 -64.07 32.78 PA(NNR) ITRF2014
-178.000000 -8.000000 -64.83 32.78 PA(NNR) ITRF2014
-178.000000 -6.000000 -65.51 32.78 PA(NNR) ITRF2014
-178.000000 -4.000000 -66.11 32.78 PA(NNR) ITRF2014
-178.000000 -2.000000 -66.63 32.78 PA(NNR) ITRF2014
-178.000000 0.000000 -67.07 32.78 PA(NNR) ITRF2014
-178.000000 2.000000 -67.43 32.78 PA(NNR) ITRF2014
-178.000000 4.000000 -67.70 32.78 PA(NNR) ITRF2014
-178.000000 6.000000 -67.90 32.78 PA(NNR) ITRF2014
-178.000000 8.000000 -68.01 32.78 PA(NNR) ITRF2014
-178.000000 10.000000 -68.04 32.78 PA(NNR) ITRF2014
-178.000000 12.000000 -67.99 32.78 PA(NNR) ITRF2014
-178.000000 14.000000 -67.85 32.78 PA(NNR) ITRF2014
-178.000000 16.000000 -67.64 32.77 PA(NNR) ITRF2014
-178.000000 18.000000 -67.34 32.77 PA(NNR) ITRF2014
-178.000000 20.000000 -66.96 32.77 PA(NNR) ITRF2014
-178.000000 22.000000 -66.50 32.77 PA(NNR) ITRF2014
-178.000000 24.000000 -65.95 32.76 PA(NNR) ITRF2014
-178.000000 26.000000 -65.33 32.76 PA(NNR) ITRF2014
-178.000000 28.000000 -64.63 32.76 PA(NNR) ITRF2014
-178.000000 30.000000 -63.85 32.75 PA(NNR) ITRF2014
-178.000000 32.000000 -62.99 32.75 PA(NNR) ITRF2014
-178.000000 34.000000 -62.05 32.75 PA(NNR) ITRF2014
-178.000000 36.000000 -61.04 32.74 PA(NNR) ITRF2014
-178.000000 38.000000 -59.96 32.74 PA(NNR) ITRF2014
-178.000000 40.000000 -58.80 32.74 PA(NNR) ITRF2014
-178.000000 42.000000 -57.57 32.73 PA(NNR) ITRF2014
-178.000000 44.000000 -56.27 32.73 PA(NNR) ITRF2014
-178.000000 46.000000 -54.90 32.72 PA(NNR) ITRF2014
-178.000000 48.000000 -53.46 32.72 PA(NNR) ITRF2014
-178.000000 50.000000 -51.96 32.72 PA(NNR) ITRF2014
-178.000000 52.000000 -1.22 -21.43 NA(NNR) ITRF2014
-178.000000 54.000000 -1.17 -21.43 NA(NNR) ITRF2014
-178.000000 56.000000 -1.11 -21.43 NA(NNR) ITRF2014
-178.000000 58.000000 -1.05 -21.42 NA(NNR) ITRF2014
-178.000000 60.000000 -0.99 -21.42 NA(NNR) ITRF2014
-178.000000 62.000000 -0.94 -21.42 NA(NNR) ITRF2014
-178.000000 64.000000 -0.87 -21.42 NA(NNR) ITRF2014
-178.000000 66.000000 -0.81 -21.41 NA(NNR) ITRF2014
-178.000000 68.000000 -0.75 -21.41 NA(NNR) ITRF2014
-178.000000 70.000000 -0.69 -21.41 NA(NNR) ITRF2014
-178.000000 72.000000 -0.62 -21.41 NA(NNR) ITRF2014
-178.000000 74.000000 -0.56 -21.41 NA(NNR) ITRF2014
-178.000000 76.000000 -0.49 -21.41 NA(NNR) ITRF2014
-178.000000 78.000000 -0.42 -21.41 NA(NNR) ITRF2014
-178.000000 80.000000 -0.36 -21.41 NA(NNR) ITRF2014
-178.000000 82.000000 -0.29 -21.40 NA(NNR) ITRF2014
-178.000000 84.000000 -0.22 -21.40 NA(NNR) ITRF2014
-178.000000 86.000000 -0.15 -21.40 NA(NNR) ITRF2014
-178.000000 88.000000 -0.08 -21.40 NA(NNR) ITRF2014
-178.000000 90.000000 -0.01 -21.40 NA(NNR) ITRF2014
-176.000000 -90.000000 8.31 -9.43 AN(NNR) ITRF2014
-176.000000 -88.000000 9.04 -9.43 AN(NNR) ITRF2014
-176.000000 -86.000000 9.75 -9.43 AN(NNR) ITRF2014
-176.000000 -84.000000 10.45 -9.43 AN(NNR) ITRF2014
-176.000000 -82.000000 11.14 -9.43 AN(NNR) ITRF2014
-176.000000 -80.000000 11.82 -9.43 AN(NNR) ITRF2014
-176.000000 -78.000000 12.48 -9.43 AN(NNR) ITRF2014
-176.000000 -76.000000 13.13 -9.43 AN(NNR) ITRF2014
-176.000000 -74.000000 13.76 -9.43 AN(NNR) ITRF2014
-176.000000 -72.000000 14.37 -9.43 AN(NNR) ITRF2014
-176.000000 -70.000000 14.96 -9.43 AN(NNR) ITRF2014
-176.000000 -68.000000 15.54 -9.43 AN(NNR) ITRF2014
-176.000000 -66.000000 -17.94 33.07 PA(NNR) ITRF2014
-176.000000 -64.000000 -20.22 33.07 PA(NNR) ITRF2014
-176.000000 -62.000000 -22.47 33.08 PA(NNR) ITRF2014
-176.000000 -60.000000 -24.70 33.08 PA(NNR) ITRF2014
-176.000000 -58.000000 -26.89 33.08 PA(NNR) ITRF2014
-176.000000 -56.000000 -29.05 33.09 PA(NNR) ITRF2014
-176.000000 -54.000000 -31.18 33.09 PA(NNR) ITRF2014
-176.000000 -52.000000 -33.26 33.09 PA(NNR) ITRF2014
-176.000000 -50.000000 -35.31 33.10 PA(NNR) ITRF2014
-176.000000 -48.000000 -37.31 33.10 PA(NNR) ITRF2014
-176.000000 -46.000000 -39.27 33.11 PA(NNR) ITRF2014
-176.000000 -44.000000 -41.17 33.11 PA(NNR) ITRF2014
-176.000000 -42.000000 -43.03 33.11 PA(NNR) ITRF2014
-176.000000 -40.000000 -44.83 33.12 PA(NNR) ITRF2014
-176.000000 -38.000000 -46.58 33.12 PA(NNR) ITRF2014
-176.000000 -36.000000 -48.28 33.12 PA(NNR) ITRF2014
-176.000000 -34.000000 -49.91 33.13 PA(NNR) ITRF2014
-176.000000 -32.000000 -51.48 33.13 PA(NNR) ITRF2014
-176.000000 -30.000000 -52.99 33.14 PA(NNR) ITRF2014
-176.000000 -28.000000 10.27 33.19 AU(NNR) ITRF2014
-176.000000 -26.000000 12.39 33.19 AU(NNR) ITRF2014
-176.000000 -24.000000 14.48 33.19 AU(NNR) ITRF2014
-176.000000 -22.000000 16.56 33.20 AU(NNR) ITRF2014
-176.000000 -20.000000 18.62 33.20 AU(NNR) ITRF2014
-176.000000 -18.000000 20.66 33.20 AU(NNR) ITRF2014
-176.000000 -16.000000 22.67 33.20 AU(NNR) ITRF2014
-176.000000 -14.000000 -62.60 33.16 PA(NNR) ITRF2014
-176.000000 -12.000000 -63.48 33.16 PA(NNR) ITRF2014
-176.000000 -10.000000 -64.27 33.16 PA(NNR) ITRF2014
-176.000000 -8.000000 -64.99 33.16 PA(NNR) ITRF2014
-176.000000 -6.000000 -65.63 33.16 PA(NNR) ITRF2014
-176.000000 -4.000000 -66.19 33.16 PA(NNR) ITRF2014
-176.000000 -2.000000 -66.67 33.16 PA(NNR) ITRF2014
-176.000000 0.000000 -67.07 33.16 PA(NNR) ITRF2014
-176.000000 2.000000 -67.39 33.16 PA(NNR) ITRF2014
-176.000000 4.000000 -67.62 33.16 PA(NNR) ITRF2014
-176.000000 6.000000 -67.78 33.16 PA(NNR) ITRF2014
-176.000000 8.000000 -67.85 33.16 PA(NNR) ITRF2014
-176.000000 10.000000 -67.84 33.16 PA(NNR) ITRF2014
-176.000000 12.000000 -67.75 33.16 PA(NNR) ITRF2014
-176.000000 14.000000 -67.58 33.16 PA(NNR) ITRF2014
-176.000000 16.000000 -67.32 33.15 PA(NNR) ITRF2014
-176.000000 18.000000 -66.98 33.15 PA(NNR) ITRF2014
-176.000000 20.000000 -66.57 33.15 PA(NNR) ITRF2014
-176.000000 22.000000 -66.07 33.15 PA(NNR) ITRF2014
-176.000000 24.000000 -65.49 33.14 PA(NNR) ITRF2014
-176.000000 26.000000 -64.83 33.14 PA(NNR) ITRF2014
-176.000000 28.000000 -64.09 33.14 PA(NNR) ITRF2014
-176.000000 30.000000 -63.28 33.14 PA(NNR) ITRF2014
-176.000000 32.000000 -62.38 33.13 PA(NNR) ITRF2014
-176.000000 34.000000 -61.41 33.13 PA(NNR) ITRF2014
-176.000000 36.000000 -60.37 33.12 PA(NNR) ITRF2014
-176.000000 38.000000 -59.25 33.12 PA(NNR) ITRF2014
-176.000000 40.000000 -58.07 33.12 PA(NNR) ITRF2014
-176.000000 42.000000 -56.80 33.11 PA(NNR) ITRF2014
-176.000000 44.000000 -55.48 33.11 PA(NNR) ITRF2014
-176.000000 46.000000 -54.08 33.11 PA(NNR) ITRF2014
-176.000000 48.000000 -52.61 33.10 PA(NNR) ITRF2014
-176.000000 50.000000 -51.09 33.10 PA(NNR) ITRF2014
-176.000000 52.000000 -1.81 -21.42 NA(NNR) ITRF2014
-176.000000 54.000000 -1.77 -21.41 NA(NNR) ITRF2014
-176.000000 56.000000 -1.73 -21.41 NA(NNR) ITRF2014
-176.000000 58.000000 -1.69 -21.41 NA(NNR) ITRF2014
-176.000000 60.000000 -1.64 -21.41 NA(NNR) ITRF2014
-176.000000 62.000000 -1.59 -21.41 NA(NNR) ITRF2014
-176.000000 64.000000 -1.55 -21.40 NA(NNR) ITRF2014
-176.000000 66.000000 -1.49 -21.40 NA(NNR) ITRF2014
-176.000000 68.000000 -1.44 -21.40 NA(NNR) ITRF2014
-176.000000 70.000000 -1.39 -21.40 NA(NNR) ITRF2014
-176.000000 72.000000 -1.33 -21.40 NA(NNR) ITRF2014
-176.000000 74.000000 -1.27 -21.39 NA(NNR) ITRF2014
-176.000000 76.000000 -1.21 -21.39 NA(NNR) ITRF2014
-176.000000 78.000000 -1.15 -21.39 NA(NNR) ITRF2014
-176.000000 80.000000 -1.09 -21.39 NA(NNR) ITRF2014
-176.000000 82.000000 -1.03 -21.39 NA(NNR) ITRF2014
-176.000000 84.000000 -0.96 -21.39 NA(NNR) ITRF2014
-176.000000 86.000000 -0.90 -21.39 NA(NNR) ITRF2014
-176.000000 88.000000 -0.83 -21.39 NA(NNR) ITRF2014
-176.000000 90.000000 -0.76 -21.39 NA(NNR) ITRF2014
-174.000000 -90.000000 8.64 -9.13 AN(NNR) ITRF2014
-174.000000 -88.000000 9.36 -9.13 AN(NNR) ITRF2014
-174.000000 -86.000000 10.07 -9.13 AN(NNR) ITRF2014
-174.000000 -84.000000 10.78 -9.13 AN(NNR) ITRF2014
-174.000000 -82.000000 11.46 -9.13 AN(NNR) ITRF2014
-174.000000 -80.000000 12.14 -9.13 AN(NNR) ITRF2014
-174.000000 -78.000000 12.80 -9.13 AN(NNR) ITRF2014
-174.000000 -76.000000 13.44 -9.13 AN(NNR) ITRF2014
-174.000000 -74.000000 14.07 -9.13 AN(NNR) ITRF2014
-174.000000 -72.000000 14.68 -9.14 AN(NNR) ITRF2014
-174.000000 -70.000000 15.27 -9.14 AN(NNR) ITRF2014
-174.000000 -68.000000 15.84 -9.14 AN(NNR) ITRF2014
-174.000000 -66.000000 16.39 -9.14 AN(NNR) ITRF2014
-174.000000 -64.000000 -21.26 33.41 PA(NNR) ITRF2014
-174.000000 -62.000000 -23.50 33.42 PA(NNR) ITRF2014
-174.000000 -60.000000 -25.70 33.42 PA(NNR) ITRF2014
-174.000000 -58.000000 -27.87 33.42 PA(NNR) ITRF2014
-174.000000 -56.000000 -30.01 33.43 PA(NNR) ITRF2014
-174.000000 -54.000000 -32.11 33.43 PA(NNR) ITRF2014
-174.000000 -52.000000 -34.18 33.43 PA(NNR) ITRF2014
-174.000000 -50.000000 -36.20 33.44 PA(NNR) ITRF2014
-174.000000 -48.000000 -38.17 33.44 PA(NNR) ITRF2014
-174.000000 -46.000000 -40.10 33.45 PA(NNR) ITRF2014
-174.000000 -44.000000 -41.98 33.45 PA(NNR) ITRF2014
-174.000000 -42.000000 -43.80 33.45 PA(NNR) ITRF2014
-174.000000 -40.000000 -45.58 33.46 PA(NNR) ITRF2014
-174.000000 -38.000000 -47.30 33.46 PA(NNR) ITRF2014
-174.000000 -36.000000 -48.96 33.47 PA(NNR) ITRF2014
-174.000000 -34.000000 -50.56 33.47 PA(NNR) ITRF2014
-174.000000 -32.000000 -52.09 33.47 PA(NNR) ITRF2014
-174.000000 -30.000000 -53.57 33.48 PA(NNR) ITRF2014
-174.000000 -28.000000 -54.98 33.48 PA(NNR) ITRF2014
-174.000000 -26.000000 -56.32 33.48 PA(NNR) ITRF2014
-174.000000 -24.000000 14.03 31.46 AU(NNR) ITRF2014
-174.000000 -22.000000 16.14 31.46 AU(NNR) ITRF2014
-174.000000 -20.000000 18.24 31.46 AU(NNR) ITRF2014
-174.000000 -18.000000 20.31 31.47 AU(NNR) ITRF2014
-174.000000 -16.000000 22.36 31.47 AU(NNR) ITRF2014
-174.000000 -14.000000 -62.88 33.50 PA(NNR) ITRF2014
-174.000000 -12.000000 -63.72 33.50 PA(NNR) ITRF2014
-174.000000 -10.000000 -64.47 33.50 PA(NNR) ITRF2014
-174.000000 -8.000000 -65.15 33.50 PA(NNR) ITRF2014
-174.000000 -6.000000 -65.75 33.50 PA(NNR) ITRF2014
-174.000000 -4.000000 -66.27 33.50 PA(NNR) ITRF2014
-174.000000 -2.000000 -66.71 33.50 PA(NNR) ITRF2014
-174.000000 0.000000 -67.07 33.50 PA(NNR) ITRF2014
-174.000000 2.000000 -67.35 33.50 PA(NNR) ITRF2014
-174.000000 4.000000 -67.54 33.50 PA(NNR) ITRF2014
-174.000000 6.000000 -67.66 33.50 PA(NNR) ITRF2014
-174.000000 8.000000 -67.69 33.50 PA(NNR) ITRF2014
-174.000000 10.000000 -67.64 33.50 PA(NNR) ITRF2014
-174.000000 12.000000 -67.51 33.50 PA(NNR) ITRF2014
-174.000000 14.000000 -67.30 33.50 PA(NNR) ITRF2014
-174.000000 16.000000 -67.00 33.50 PA(NNR) ITRF2014
-174.000000 18.000000 -66.63 33.49 PA(NNR) ITRF2014
-174.000000 20.000000 -66.17 33.49 PA(NNR) ITRF2014
-174.000000 22.000000 -65.63 33.49 PA(NNR) ITRF2014
-174.000000 24.000000 -65.02 33.49 PA(NNR) ITRF2014
-174.000000 26.000000 -64.32 33.48 PA(NNR) ITRF2014
-174.000000 28.000000 -63.55 33.48 PA(NNR) ITRF2014
-174.000000 30.000000 -62.70 33.48 PA(NNR) ITRF2014
-174.000000 32.000000 -61.77 33.47 PA(NNR) ITRF2014
-174.000000 34.000000 -60.77 33.47 PA(NNR) ITRF2014
-174.000000 36.000000 -59.69 33.47 PA(NNR) ITRF2014
-174.000000 38.000000 -58.54 33.46 PA(NNR) ITRF2014
-174.000000 40.000000 -57.32 33.46 PA(NNR) ITRF2014
-174.000000 42.000000 -56.03 33.45 PA(NNR) ITRF2014
-174.000000 44.000000 -54.67 33.45 PA(NNR) ITRF2014
-174.000000 46.000000 -53.24 33.45 PA(NNR) ITRF2014
-174.000000 48.000000 -51.75 33.44 PA(NNR) ITRF2014
-174.000000 50.000000 -50.20 33.44 PA(NNR) ITRF2014
-174.000000 52.000000 -2.40 -21.38 NA(NNR) ITRF2014
-174.000000 54.000000 -2.37 -21.37 NA(NNR) ITRF2014
-174.000000 56.000000 -2.35 -21.37 NA(NNR) ITRF2014
-174.000000 58.000000 -2.32 -21.37 NA(NNR) ITRF2014
-174.000000 60.000000 -2.29 -21.37 NA(NNR) ITRF2014
-174.000000 62.000000 -2.25 -21.37 NA(NNR) ITRF2014
-174.000000 64.000000 -2.22 -21.36 NA(NNR) ITRF2014
-174.000000 66.000000 -2.18 -21.36 NA(NNR) ITRF2014
-174.000000 68.000000 -2.13 -21.36 NA(NNR) ITRF2014
-174.000000 70.000000 -2.09 -21.36 NA(NNR) ITRF2014
-174.000000 72.000000 -2.04 -21.36 NA(NNR) ITRF2014
-174.000000 74.000000 -1.99 -21.36 NA(NNR) ITRF2014
-174.000000 76.000000 -1.94 -21.35 NA(NNR) ITRF2014
-174.000000 78.000000 -1.88 -21.35 NA(NNR) ITRF2014
-174.000000 80.000000 -1.83 -21.35 NA(NNR) ITRF2014
-174.000000 82.000000 -1.77 -21.35 NA(NNR) ITRF2014
-174.000000 84.000000 -1.70 -21.35 NA(NNR) ITRF2014
-174.000000 86.000000 -1.64 -21.35 NA(NNR) ITRF2014
-174.000000 88.000000 -1.58 -21.35 NA(NNR) ITRF2014
-174.000000 90.000000 -1.51 -21.35 NA(NNR) ITRF2014
-172.000000 -90.000000 8.95 -8.83 AN(NNR) ITRF2014
-172.000000 -88.000000 9.67 -8.83 AN(NNR) ITRF2014
-172.000000 -86.000000 10.39 -8.83 AN(NNR) ITRF2014
-172.000000 -84.000000 11.09 -8.83 AN(NNR) ITRF2014
-172.000000 -82.000000 11.77 -8.83 AN(NNR) ITRF2014
-172.000000 -80.000000 12.45 -8.83 AN(NNR) ITRF2014
-172.000000 -78.000000 13.10 -8.83 AN(NNR) ITRF2014
-172.000000 -76.000000 13.74 -8.83 AN(NNR) ITRF2014
-172.000000 -74.000000 14.37 -8.83 AN(NNR) ITRF2014
-172.000000 -72.000000 14.97 -8.83 AN(NNR) ITRF2014
-172.000000 -70.000000 15.56 -8.83 AN(NNR) ITRF2014
-172.000000 -68.000000 16.13 -8.83 AN(NNR) ITRF2014
-172.000000 -66.000000 16.68 -8.83 AN(NNR) ITRF2014
-172.000000 -64.000000 -22.31 33.71 PA(NNR) ITRF2014
-172.000000 -62.000000 -24.53 33.72 PA(NNR) ITRF2014
-172.000000 -60.000000 -26.71 33.72 PA(NNR) ITRF2014
-172.000000 -58.000000 -28.87 33.72 PA(NNR) ITRF2014
-172.000000 -56.000000 -30.98 33.73 PA(NNR) ITRF2014
-172.000000 -54.000000 -33.06 33.73 PA(NNR) ITRF2014
-172.000000 -52.000000 -35.10 33.73 PA(NNR) ITRF2014
-172.000000 -50.000000 -37.09 33.74 PA(NNR) ITRF2014
-172.000000 -48.000000 -39.04 33.74 PA(NNR) ITRF2014
-172.000000 -46.000000 -40.94 33.75 PA(NNR) ITRF2014
-172.000000 -44.000000 -42.79 33.75 PA(NNR) ITRF2014
-172.000000 -42.000000 -44.59 33.75 PA(NNR) ITRF2014
-172.000000 -40.000000 -46.33 33.76 PA(NNR) ITRF2014
-172.000000 -38.000000 -48.02 33.76 PA(NNR) ITRF2014
-172.000000 -36.000000 -49.64 33.76 PA(NNR) ITRF2014
-172.000000 -34.000000 -51.21 33.77 PA(NNR) ITRF2014
-172.000000 -32.000000 -52.71 33.77 PA(NNR) ITRF2014
-172.000000 -30.000000 -54.15 33.78 PA(NNR) ITRF2014
-172.000000 -28.000000 -55.53 33.78 PA(NNR) ITRF2014
-172.000000 -26.000000 -56.83 33.78 PA(NNR) ITRF2014
-172.000000 -24.000000 -58.07 33.79 PA(NNR) ITRF2014
-172.000000 -22.000000 -59.23 33.79 PA(NNR) ITRF2014
-172.000000 -20.000000 -60.33 33.79 PA(NNR) ITRF2014
-172.000000 -18.000000 19.99 29.69 AU(NNR) ITRF2014
-172.000000 -16.000000 22.07 29.70 AU(NNR) ITRF2014
