longitude_degE latitude_degN Evel_mmyr Nvel_mmyr plate_reference model
-174.000000 -84.000000 9.09 -9.55 AN(NNR) NNR-MORVEL56
-174.000000 -82.000000 9.94 -9.55 AN(NNR) NNR-MORVEL56
-174.000000 -80.000000 10.78 -9.55 AN(NNR) NNR-MORVEL56
-174.000000 -78.000000 11.61 -9.55 AN(NNR) NNR-MORVEL56
-174.000000 -76.000000 12.42 -9.55 AN(NNR) NNR-MORVEL56
-174.000000 -74.000000 13.22 -9.55 AN(NNR) NNR-MORVEL56
-174.000000 -72.000000 14.00 -9.56 AN(NNR) NNR-MORVEL56
-174.000000 -70.000000 14.76 -9.56 AN(NNR) NNR-MORVEL56
-174.000000 -68.000000 15.50 -9.56 AN(NNR) NNR-MORVEL56
-174.000000 -66.000000 16.23 -9.56 AN(NNR) NNR-MORVEL56
-174.000000 -64.000000 -19.27 30.46 PA(NNR) NNR-MORVEL56
-174.000000 -62.000000 -21.46 30.46 PA(NNR) NNR-MORVEL56
-174.000000 -60.000000 -23.62 30.47 PA(NNR) NNR-MORVEL56
-174.000000 -58.000000 -25.75 30.47 PA(NNR) NNR-MORVEL56
-174.000000 -56.000000 -27.84 30.47 PA(NNR) NNR-MORVEL56
-174.000000 -54.000000 -29.91 30.48 PA(NNR) NNR-MORVEL56
-174.000000 -52.000000 -31.93 30.48 PA(NNR) NNR-MORVEL56
-174.000000 -50.000000 -33.92 30.48 PA(NNR) NNR-MORVEL56
-174.000000 -48.000000 -35.86 30.49 PA(NNR) NNR-MORVEL56
-174.000000 -46.000000 -37.76 30.49 PA(NNR) NNR-MORVEL56
-174.000000 -44.000000 -39.62 30.49 PA(NNR) NNR-MORVEL56
-174.000000 -42.000000 -41.42 30.50 PA(NNR) NNR-MORVEL56
-174.000000 -40.000000 -43.18 30.50 PA(NNR) NNR-MORVEL56
-174.000000 -38.000000 -44.88 30.50 PA(NNR) NNR-MORVEL56
-174.000000 -36.000000 -46.52 30.51 PA(NNR) NNR-MORVEL56
-174.000000 -34.000000 -48.11 30.51 PA(NNR) NNR-MORVEL56
-174.000000 -32.000000 -49.64 30.51 PA(NNR) NNR-MORVEL56
-174.000000 -30.000000 -51.11 30.52 PA(NNR) NNR-MORVEL56
-174.000000 -28.000000 -52.52 30.52 PA(NNR) NNR-MORVEL56
-174.000000 -26.000000 -53.86 30.52 PA(NNR) NNR-MORVEL56
-174.000000 -24.000000 15.79 30.89 AU(NNR) NNR-MORVEL56
-174.000000 -22.000000 17.91 30.89 AU(NNR) NNR-MORVEL56
-174.000000 -20.000000 20.00 30.89 AU(NNR) NNR-MORVEL56
-174.000000 -18.000000 22.07 30.90 AU(NNR) NNR-MORVEL56
-174.000000 -16.000000 24.11 30.90 AU(NNR) NNR-MORVEL56
-174.000000 -14.000000 -60.50 30.54 PA(NNR) NNR-MORVEL56
-174.000000 -12.000000 -61.36 30.54 PA(NNR) NNR-MORVEL56
-174.000000 -10.000000 -62.14 30.54 PA(NNR) NNR-MORVEL56
-174.000000 -8.000000 -62.84 30.54 PA(NNR) NNR-MORVEL56
-174.000000 -6.000000 -63.47 30.54 PA(NNR) NNR-MORVEL56
-174.000000 -4.000000 -64.03 30.54 PA(NNR) NNR-MORVEL56
-174.000000 -2.000000 -64.50 30.54 PA(NNR) NNR-MORVEL56
-174.000000 0.000000 -64.90 30.54 PA(NNR) NNR-MORVEL56
-174.000000 2.000000 -65.22 30.54 PA(NNR) NNR-MORVEL56
-174.000000 4.000000 -65.46 30.54 PA(NNR) NNR-MORVEL56
-174.000000 6.000000 -65.62 30.54 PA(NNR) NNR-MORVEL56
-174.000000 8.000000 -65.70 30.54 PA(NNR) NNR-MORVEL56
-174.000000 10.000000 -65.70 30.54 PA(NNR) NNR-MORVEL56
-174.000000 12.000000 -65.63 30.54 PA(NNR) NNR-MORVEL56
-174.000000 14.000000 -65.47 30.54 PA(NNR) NNR-MORVEL56
-174.000000 16.000000 -65.23 30.53 PA(NNR) NNR-MORVEL56
-174.000000 18.000000 -64.92 30.53 PA(NNR) NNR-MORVEL56
-174.000000 20.000000 -64.52 30.53 PA(NNR) NNR-MORVEL56
-174.000000 22.000000 -64.05 30.53 PA(NNR) NNR-MORVEL56
-174.000000 24.000000 -63.50 30.53 PA(NNR) NNR-MORVEL56
-174.000000 26.000000 -62.87 30.52 PA(NNR) NNR-MORVEL56
-174.000000 28.000000 -62.17 30.52 PA(NNR) NNR-MORVEL56
-174.000000 30.000000 -61.39 30.52 PA(NNR) NNR-MORVEL56
-174.000000 32.000000 -60.54 30.51 PA(NNR) NNR-MORVEL56
-174.000000 34.000000 -59.61 30.51 PA(NNR) NNR-MORVEL56
-174.000000 36.000000 -58.61 30.51 PA(NNR) NNR-MORVEL56
-174.000000 38.000000 -57.54 30.50 PA(NNR) NNR-MORVEL56
-174.000000 40.000000 -56.40 30.50 PA(NNR) NNR-MORVEL56
