longitude_degE latitude_degN Evel_mmyr Nvel_mmyr plate_reference model
-176.000000 32.000000 -61.08 30.14 PA(NNR) MORVEL2010
-176.000000 34.000000 -60.19 30.13 PA(NNR) MORVEL2010
-176.000000 36.000000 -59.22 30.13 PA(NNR) MORVEL2010
-176.000000 38.000000 -58.18 30.13 PA(NNR) MORVEL2010
-176.000000 40.000000 -57.06 30.12 PA(NNR) MORVEL2010
-176.000000 42.000000 -55.88 30.12 PA(NNR) MORVEL2010
-176.000000 44.000000 -54.63 30.12 PA(NNR) MORVEL2010
-176.000000 46.000000 -53.31 30.11 PA(NNR) MORVEL2010
-176.000000 48.000000 -51.93 30.11 PA(NNR) MORVEL2010
-176.000000 50.000000 -50.48 30.10 PA(NNR) MORVEL2010
-176.000000 52.000000 0.48 -23.00 NA(NNR) MORVEL2010
-176.000000 54.000000 0.58 -23.00 NA(NNR) MORVEL2010
-176.000000 56.000000 0.68 -22.99 NA(NNR) MORVEL2010
-176.000000 58.000000 0.78 -22.99 NA(NNR) MORVEL2010
-176.000000 60.000000 0.88 -22.99 NA(NNR) MORVEL2010
-176.000000 62.000000 0.97 -22.99 NA(NNR) MORVEL2010
-176.000000 64.000000 1.07 -22.99 NA(NNR) MORVEL2010
-176.000000 66.000000 1.16 -22.98 NA(NNR) MORVEL2010
-176.000000 68.000000 1.26 -22.98 NA(NNR) MORVEL2010
-176.000000 70.000000 1.35 -22.98 NA(NNR) MORVEL2010
-176.000000 72.000000 1.44 -22.98 NA(NNR) MORVEL2010
-176.000000 74.000000 1.53 -22.98 NA(NNR) MORVEL2010
-176.000000 76.000000 1.61 -22.98 NA(NNR) MORVEL2010
-176.000000 78.000000 1.70 -22.97 NA(NNR) MORVEL2010
-176.000000 80.000000 1.78 -22.97 NA(NNR) MORVEL2010
-176.000000 82.000000 1.86 -22.97 NA(NNR) MORVEL2010
-176.000000 84.000000 1.94 -22.97 NA(NNR) MORVEL2010
-176.000000 86.000000 2.01 -22.97 NA(NNR) MORVEL2010
-176.000000 88.000000 2.08 -22.97 NA(NNR) MORVEL2010
-176.000000 90.000000 2.15 -22.97 NA(NNR) MORVEL2010
-174.000000 -90.000000 6.47 -9.55 AN(NNR) MORVEL2010
-174.000000 -88.000000 7.35 -9.55 AN(NNR) MORVEL2010
-174.000000 -86.000000 8.22 -9.55 AN(NNR) MORVEL2010
-174.000000 -84.000000 9.09 -9.55 AN(NNR) MORVEL2010
-174.000000 -82.000000 9.94 -9.55 AN(NNR) MORVEL2010
-174.000000 -80.000000 10.78 -9.55 AN(NNR) MORVEL2010
-174.000000 -78.000000 11.60 -9.55 AN(NNR) MORVEL2010
-174.000000 -76.000000 12.42 -9.55 AN(NNR) MORVEL2010
-174.000000 -74.000000 13.21 -9.55 AN(NNR) MORVEL2010
-174.000000 -72.000000 13.99 -9.55 AN(NNR) MORVEL2010
-174.000000 -70.000000 14.76 -9.56 AN(NNR) MORVEL2010
-174.000000 -68.000000 15.50 -9.56 AN(NNR) MORVEL2010
-174.000000 -66.000000 16.23 -9.56 AN(NNR) MORVEL2010
-174.000000 -64.000000 -19.27 30.46 PA(NNR) MORVEL2010
-174.000000 -62.000000 -21.45 30.46 PA(NNR) MORVEL2010
-174.000000 -60.000000 -23.61 30.47 PA(NNR) MORVEL2010
-174.000000 -58.000000 -25.74 30.47 PA(NNR) MORVEL2010
-174.000000 -56.000000 -27.84 30.47 PA(NNR) MORVEL2010
-174.000000 -54.000000 -29.90 30.48 PA(NNR) MORVEL2010
-174.000000 -52.000000 -31.92 30.48 PA(NNR) MORVEL2010
-174.000000 -50.000000 -33.91 30.48 PA(NNR) MORVEL2010
-174.000000 -48.000000 -35.85 30.49 PA(NNR) MORVEL2010
-174.000000 -46.000000 -37.75 30.49 PA(NNR) MORVEL2010
-174.000000 -44.000000 -39.61 30.49 PA(NNR) MORVEL2010
-174.000000 -42.000000 -41.41 30.50 PA(NNR) MORVEL2010
-174.000000 -40.000000 -43.17 30.50 PA(NNR) MORVEL2010
-174.000000 -38.000000 -44.87 30.50 PA(NNR) MORVEL2010
-174.000000 -36.000000 -46.51 30.51 PA(NNR) MORVEL2010
-174.000000 -34.000000 -48.10 30.51 PA(NNR) MORVEL2010
-174.000000 -32.000000 -49.63 30.51 PA(NNR) MORVEL2010
-174.000000 -30.000000 -51.10 30.52 PA(NNR) MORVEL2010
-174.000000 -28.000000 -52.51 30.52 PA(NNR) MORVEL2010
-174.000000 -26.000000 -53.85 30.52 PA(NNR) MORVEL2010
-174.000000 -24.000000 15.78 30.87 AU(NNR) MORVEL2010
-174.000000 -22.000000 17.90 30.87 AU(NNR) MORVEL2010
