longitude_degE latitude_degN Evel_mmyr Nvel_mmyr plate_reference model
-178.000000 -90.000000 8.62 -9.32 AN(NNR) ITRF2020
-178.000000 -88.000000 9.35 -9.32 AN(NNR) ITRF2020
-178.000000 -86.000000 10.07 -9.32 AN(NNR) ITRF2020
-178.000000 -84.000000 10.77 -9.32 AN(NNR) ITRF2020
-178.000000 -82.000000 11.46 -9.32 AN(NNR) ITRF2020
-178.000000 -80.000000 12.14 -9.32 AN(NNR) ITRF2020
-178.000000 -78.000000 12.80 -9.32 AN(NNR) ITRF2020
-178.000000 -76.000000 13.45 -9.32 AN(NNR) ITRF2020
-178.000000 -74.000000 14.08 -9.32 AN(NNR) ITRF2020
-178.000000 -72.000000 14.69 -9.32 AN(NNR) ITRF2020
-178.000000 -70.000000 15.29 -9.32 AN(NNR) ITRF2020
-178.000000 -68.000000 15.87 -9.32 AN(NNR) ITRF2020
-178.000000 -66.000000 -16.81 31.90 PA(NNR) ITRF2020
-178.000000 -64.000000 -19.09 31.90 PA(NNR) ITRF2020
-178.000000 -62.000000 -21.34 31.90 PA(NNR) ITRF2020
-178.000000 -60.000000 -23.57 31.91 PA(NNR) ITRF2020
-178.000000 -58.000000 -25.77 31.91 PA(NNR) ITRF2020
-178.000000 -56.000000 -27.94 31.91 PA(NNR) ITRF2020
-178.000000 -54.000000 -30.07 31.92 PA(NNR) ITRF2020
-178.000000 -52.000000 -32.16 31.92 PA(NNR) ITRF2020
-178.000000 -50.000000 -34.22 31.93 PA(NNR) ITRF2020
-178.000000 -48.000000 -36.23 31.93 PA(NNR) ITRF2020
-178.000000 -46.000000 -38.20 31.93 PA(NNR) ITRF2020
-178.000000 -44.000000 -40.12 31.94 PA(NNR) ITRF2020
-178.000000 -42.000000 -42.00 31.94 PA(NNR) ITRF2020
-178.000000 -40.000000 -43.82 31.94 PA(NNR) ITRF2020
-178.000000 -38.000000 -45.58 31.95 PA(NNR) ITRF2020
-178.000000 -36.000000 -47.29 31.95 PA(NNR) ITRF2020
-178.000000 -34.000000 -48.95 31.95 PA(NNR) ITRF2020
-178.000000 -32.000000 7.22 34.67 AU(NNR) ITRF2020
-178.000000 -30.000000 9.31 34.68 AU(NNR) ITRF2020
-178.000000 -28.000000 11.38 34.68 AU(NNR) ITRF2020
