7	8.4	0.000478	32.038	0.000478	0.025
5.7	9.7	0.000951	31.414	0.000951	0.025
4.3	10.9	0.000665	50.321	0.000665	0.025
3	12.2	0.000487	42.798	0.000487	0.025
7	10	0.001169	24.093	0.001169	0.025
5.7	11.2	0.000706	36.76	0.000706	0.025
4.4	12.5	0.00066	38.397	0.00066	0.025
8.3	10.2	0.001315	21.592	0.001315	0.025
7	11.5	0.000859	26.652	0.000859	0.025
5.7	12.8	0.000485	36.86	0.000485	0.025
9.7	10.5	0.001348	22.954	0.001348	0.025
8.3	11.8	0.000994	20.765	0.000994	0.025
7	13.1	0.000459	44.248	0.000459	0.025
5.7	14.5	0.000406	52.462	0.000406	0.025
9.6	12	0.000968	19.685	0.000968	0.025
8.3	13.4	0.000557	51.035	0.000557	0.025
7	14.8	0.000825	62.826	0.000825	0.025
11	12.2	0.00081	28.913	0.00081	0.025
9.7	13.7	0.000817	51.952	0.000817	0.025
8.3	15.1	0.001316	60.678	0.001316	0.025
12.3	12.5	0.000577	59.897	0.000577	0.025
11	13.9	0.000753	55.608	0.000753	0.025
9.7	15.3	0.001131	53.872	0.001131	0.025
8.3	16.7	0.000263	55.038	0.000263	0.025
12.3	14.1	0.000671	63.73	0.000671	0.025
11	15.5	0.000718	43.608	0.000718	0.025
9.7	17	0.000758	13.52	0.000758	0.025
13.6	14.3	0.000515	71.768	0.000515	0.025
12.3	15.7	0.000568	35.446	0.000568	0.025
11	17.2	0.000972	7.7659	0.000972	0.025
14.9	14.4	0.00045	90.387	0.00045	0.025
13.6	15.9	0.000538	33.178	0.000538	0.025
12.3	17.4	0.000737	5.6569	0.000737	0.025
11	18.9	0.002833	16.546	0.002833	0.025
14.9	16.1	0.000743	37.025	0.000743	0.025
13.6	17.6	0.000717	17.01	0.000717	0.025
12.4	19.1	0.002078	32.605	0.002078	0.025
16.3	16.2	0.001578	37.386	0.001578	0.025
15	17.8	0.001511	30.714	0.001511	0.025
13.7	19.3	0.001908	50.043	0.001908	0.025
17.6	16.3	0.002314	31.544	0.002314	0.025
16.3	17.9	0.002516	36.428	0.002516	0.025
15	19.5	0.002711	57.478	0.002711	0.025
13.7	21	0.006379	53.447	0.006379	0.025
17.6	18	0.003251	32.223	0.003251	0.025
16.4	19.6	0.003392	48.592	0.003392	0.025
15.1	21.2	0.005975	53.827	0.005975	0.025
18.9	18.1	0.003455	27.899	0.003455	0.025
17.7	19.7	0.003767	45.75	0.003767	0.025
16.5	21.3	0.004614	41.467	0.004614	0.025
20.2	18.2	0.003268	39.717	0.003268	0.025
19	19.8	0.003344	49.303	0.003344	0.025
17.8	21.5	0.002738	34.187	0.002738	0.025
21.5	18.2	0.002483	68.118	0.002483	0.025
20.3	19.9	0.002767	53.705	0.002767	0.025
19.1	21.6	0.001263	58.034	0.001263	0.025
17.9	23.2	0.007814	30.593	0.007814	0.025
21.6	19.9	0.001919	64.082	0.001919	0.025
20.5	21.6	0.001819	74.519	0.001819	0.025
19.2	23.4	0.004751	31.759	0.004751	0.025
22.9	20	0.001102	66.466	0.001102	0.025
21.8	21.7	0.001654	66.875	0.001654	0.025
20.6	23.4	0.002477	39.941	0.002477	0.025
24.2	20	0.000612	91.018	0.000612	0.025
23.1	21.7	0.001004	40.669	0.001004	0.025
22	23.5	0.001725	32.499	0.001725	0.025
20.8	25.2	0.009232	58.29	0.009232	0.025
24.4	21.8	0.002497	16.131	0.002497	0.025
23.3	23.5	0.002351	23.271	0.002351	0.025
22.2	25.3	0.004041	46.414	0.004041	0.025
25.7	21.7	0.003353	18.015	0.003353	0.025
24.6	23.6	0.002579	24.098	0.002579	0.025
23.5	25.3	0.001549	2.8473	0.001549	0.025
26.9	21.7	0.002408	17.126	0.002408	0.025
25.9	23.5	0.002866	33.218	0.002866	0.025
24.8	25.4	0.001708	146.58	0.001708	0.025
23.7	27.1	0.007223	120.67	0.007223	0.025
27.2	23.5	0.002848	44.447	0.002848	0.025
26.1	25.3	0.000978	122.56	0.000978	0.025
25.1	27.2	0.009728	140.82	0.009728	0.025
28.5	23.5	0.001018	30.21	0.001018	0.025
27.5	25.3	0.00079	111.15	0.00079	0.025
26.4	27.2	0.016143	152.51	0.016143	0.025
29.7	23.4	0.003014	151.11	0.003014	0.025
28.8	25.3	0.004074	139.89	0.004074	0.025
27.8	27.1	0.022842	152.88	0.022842	0.025
26.8	29	0.14016	166.43	0.14016	0.025
30	25.2	0.006873	139.33	0.006873	0.025
29.1	27.1	0.033757	150.59	0.033757	0.025
28.2	29	0.15126	166.77	0.15126	0.025
31.3	25.1	0.006152	133.32	0.006152	0.025
30.4	27	0.038048	148.66	0.038048	0.025
29.5	28.9	0.1226	162.56	0.1226	0.025
32.6	25	0.004328	130.41	0.004328	0.025
31.7	26.9	0.028381	150.18	0.028381	0.025
30.8	28.9	0.063296	151.25	0.063296	0.025
33.8	24.9	0.00399	150.89	0.00399	0.025
33	26.8	0.016839	164.12	0.016839	0.025
32.2	28.8	0.008607	125.82	0.008607	0.025
31.3	30.7	0.17598	55.502	0.17598	0.025
34.3	26.7	0.021494	10.049	0.021494	0.025
33.5	28.7	0.048533	47.264	0.048533	0.025
32.7	30.6	0.30561	62.067	0.30561	0.025
35.5	26.6	0.0284	19.738	0.0284	0.025
34.8	28.6	0.081671	47.092	0.081671	0.025
34	30.5	0.31229	61.25	0.31229	0.025
36.8	26.4	0.033462	19.024	0.033462	0.025
36.1	28.5	0.091813	43.018	0.091813	0.025
35.4	30.4	0.24533	60.739	0.24533	0.025
34.6	32.4	0.43599	61.233	0.43599	0.025
37.3	28.3	0.081353	37.791	0.081353	0.025
36.7	30.3	0.20935	58.187	0.20935	0.025
36	32.3	0.32062	63.919	0.32062	0.025
38.6	28.1	0.060508	36.276	0.060508	0.025
38	30.1	0.1568	48.77	0.1568	0.025
37.3	32.2	0.25002	61.687	0.25002	0.025
39.8	27.9	0.039538	39.126	0.039538	0.025
39.2	29.9	0.11786	44.206	0.11786	0.025
38.7	32	0.18949	51.541	0.18949	0.025
38.1	34	0.25713	71.153	0.25713	0.025
40.5	29.8	0.076006	41.578	0.076006	0.025
40	31.8	0.17266	44.457	0.17266	0.025
39.4	33.8	0.22711	57.634	0.22711	0.025
41.7	29.6	0.044886	40.496	0.044886	0.025
41.3	31.6	0.14884	40.974	0.14884	0.025
40.8	33.6	0.27422	51.357	0.27422	0.025
43	29.4	0.022147	37.954	0.022147	0.025
42.5	31.4	0.11172	38.249	0.11172	0.025
42.1	33.5	0.29546	46.869	0.29546	0.025
41.7	35.5	0.39687	49.719	0.39687	0.025
43.8	31.2	0.066913	31.901	0.066913	0.025
43.4	33.3	0.2368	42.55	0.2368	0.025
43	35.3	0.44675	43.127	0.44675	0.025
45	30.9	0.054535	18.56	0.054535	0.025
44.7	33	0.18416	35.933	0.18416	0.025
44.4	35.1	0.48976	40.399	0.48976	0.025
46.2	30.7	0.061812	8.0467	0.061812	0.025
46	32.8	0.162	20.828	0.162	0.025
45.7	34.8	0.42601	38.675	0.42601	0.025
45.4	36.9	0.72139	33.763	0.72139	0.025
47.2	32.5	0.17708	10.156	0.17708	0.025
47	34.6	0.36113	34.812	0.36113	0.025
46.8	36.6	0.76001	37.393	0.76001	0.025
48.4	32.3	0.1708	5.7463	0.1708	0.025
48.3	34.3	0.28411	26.497	0.28411	0.025
48.1	36.4	0.6264	35.009	0.6264	0.025
49.7	32	0.12307	1.8768	0.12307	0.025
49.5	34.1	0.20651	14.96	0.20651	0.025
49.4	36.1	0.56486	32.899	0.56486	0.025
50.9	31.7	0.076994	173.64	0.076994	0.025
50.8	33.8	0.16543	7.2525	0.16543	0.025
50.7	35.9	0.38284	23.87	0.38284	0.025
50.7	37.9	0.42066	37.342	0.42066	0.025
52	33.5	0.099654	0.34703	0.099654	0.025
52	35.6	0.22481	17.262	0.22481	0.025
