7	8.4	0.000702	167.01	0.000702	0.025
5.7	9.7	0.000526	169.77	0.000526	0.025
4.3	10.9	0.000129	159.27	0.000129	0.025
3	12.2	0.000147	91.523	0.000147	0.025
7	10	0.000457	171.86	0.000457	0.025
5.7	11.2	0.000174	28.493	0.000174	0.025
4.4	12.5	0.000235	66.718	0.000235	0.025
8.3	10.2	0.000273	161.72	0.000273	0.025
7	11.5	0.000129	45.514	0.000129	0.025
5.7	12.8	0.000259	62.192	0.000259	0.025
9.7	10.5	0.000129	117.94	0.000129	0.025
8.3	11.8	7.5e-05	83.009	7.5e-05	0.025
7	13.1	0.000205	55.523	0.000205	0.025
5.7	14.5	0.000158	94.57	0.000158	0.025
9.6	12	0.000156	51.259	0.000156	0.025
8.3	13.4	0.000186	39.389	0.000186	0.025
7	14.8	6.8e-05	81.219	6.8e-05	0.025
11	12.2	0.000407	36.309	0.000407	0.025
9.7	13.7	0.000399	29.47	0.000399	0.025
8.3	15.1	6.3e-05	27.694	6.3e-05	0.025
12.3	12.5	0.000582	29.57	0.000582	0.025
11	13.9	0.000633	28.127	0.000633	0.025
9.7	15.3	0.000221	31.386	0.000221	0.025
8.3	16.7	0.000201	164.57	0.000201	0.025
12.3	14.1	0.000687	25.853	0.000687	0.025
11	15.5	0.000283	37.827	0.000283	0.025
9.7	17	0.000223	166.28	0.000223	0.025
13.6	14.3	0.000627	21.542	0.000627	0.025
12.3	15.7	0.000278	50.825	0.000278	0.025
11	17.2	0.000162	157.68	0.000162	0.025
14.9	14.4	0.000533	15.131	0.000533	0.025
13.6	15.9	0.000194	58.449	0.000194	0.025
12.3	17.4	8.5e-05	144.8	8.5e-05	0.025
11	18.9	0.000239	173.02	0.000239	0.025
14.9	16.1	0.000154	51.965	0.000154	0.025
13.6	17.6	0.000167	64.817	0.000167	0.025
12.4	19.1	0.000106	74.253	0.000106	0.025
16.3	16.2	0.000319	36.578	0.000319	0.025
15	17.8	0.000259	67.363	0.000259	0.025
13.7	19.3	0.000223	65.982	0.000223	0.025
17.6	16.3	0.000436	30.157	0.000436	0.025
16.3	17.9	0.000183	70.811	0.000183	0.025
15	19.5	0.000472	57.707	0.000472	0.025
13.7	21	0.000771	179.37	0.000771	0.025
17.6	18	3.6e-05	165.9	3.6e-05	0.025
16.4	19.6	0.000453	64.433	0.000453	0.025
15.1	21.2	0.001052	6.6132	0.001052	0.025
18.9	18.1	0.000245	166.78	0.000245	0.025
17.7	19.7	0.000248	122.21	0.000248	0.025
16.5	21.3	0.001235	2.6468	0.001235	0.025
20.2	18.2	0.000374	143.49	0.000374	0.025
19	19.8	0.000743	139.03	0.000743	0.025
17.8	21.5	0.001222	171.43	0.001222	0.025
21.5	18.2	0.000878	155.49	0.000878	0.025
20.3	19.9	0.000836	144.32	0.000836	0.025
19.1	21.6	0.001089	154.25	0.001089	0.025
17.9	23.2	0.001776	23.367	0.001776	0.025
21.6	19.9	0.000743	161.16	0.000743	0.025
20.5	21.6	0.000892	148.11	0.000892	0.025
19.2	23.4	0.001837	18.401	0.001837	0.025
22.9	20	0.000886	179.1	0.000886	0.025
21.8	21.7	0.000442	157.04	0.000442	0.025
20.6	23.4	0.00143	14.314	0.00143	0.025
24.2	20	0.000948	7.8178	0.000948	0.025
23.1	21.7	0.000461	17.3	0.000461	0.025
22	23.5	0.000799	17.947	0.000799	0.025
20.8	25.2	0.001683	45.875	0.001683	0.025
24.4	21.8	0.000685	32.933	0.000685	0.025
23.3	23.5	0.000687	47.871	0.000687	0.025
22.2	25.3	0.001245	32.572	0.001245	0.025
25.7	21.7	0.000847	38.682	0.000847	0.025
24.6	23.6	0.001119	64.178	0.001119	0.025
23.5	25.3	0.000853	50.163	0.000853	0.025
26.9	21.7	0.00113	42.441	0.00113	0.025
