# year jday BAZ_deg epi_deg hdepth_km eq_lon_degE eq_lat_degN pp_lon_degE pp_lat_degN phi_NdegE dt_sec SI SI_err thick_bar
2006	237	243.11619	98.95736	184.3	-67.03	-24.41	-7.82684	40.92605	NaN	NaN	-0.02156	0.0443	0.18
2006	197	243.94119	105.45282	10	-72.54	-28.72	-6.20939	42.08086	NaN	NaN	0.05591	0.03034	0.18
2016	207	244.4789	102.39444	68.5	-70.65	-26.11	-7.1214	41.72227	NaN	NaN	-0.01919	0.0811	0.18
2000	334	245.48996	101.61564	58.2	-70.89	-24.87	-7.53974	41.77254	NaN	NaN	-0.02391	0.07404	0.18
1996	110	245.5649	100.43657	50	-70.09	-23.94	-7.9141	41.59125	NaN	NaN	-0.7092	0.07864	0.18
2008	35	248.04702	97.57189	43.5	-70.04	-20.17	-9.30179	41.57858	NaN	NaN	-0.17466	0.08307	0.18
2001	186	253.60451	96.9882	62	-73.99	-16.09	-10.47581	42.64353	NaN	NaN	-0.08157	0.04581	0.18
2013	268	254.17791	97.17289	45.8	-74.56	-15.85	-10.51728	42.78899	NaN	NaN	-0.01194	0.13738	0.18
2014	236	254.30644	95.60271	101	-73.58	-14.59	-11.09979	42.5838	NaN	NaN	-0.15141	0.06807	0.18
2005	269	262.29449	90.75472	115	-76.4	-5.68	-14.56416	43.70876	NaN	NaN	-0.06085	0.09837	0.18
1997	227	285.50574	109.07841	10	-105.7	-4.37	-8.52491	50.10802	NaN	NaN	-0.16083	0.12035	0.18
2006	288	344.21176	110.34947	38.9	-155.93	19.88	2.69156	58.63989	NaN	NaN	-0.13598	0.05579	0.18
